SND,LON,LAT,L2XCO2[ppm],L2PSUR[kPa],i1,s1,i2,s2,i3,s3,weighted_cld_distance
SND2018101809321037,55.625095,32.965885,407.0778,84.367874,0.019894531,0.035306316,0.022477733,0.017661655,0.01318828,0.02954002,9.781574
SND2018101809321038,55.630924,32.957478,400.96652,84.17748,0.055880204,0.07306309,0.058393933,0.030649425,0.04301356,0.054180797,7.003435
SND2018101809321072,55.58882,33.027412,407.61124,86.69705,0.000171143,0.001240048,0.000277027,0.001395333,5.70E-05,0.001808592,22.574417
SND2018101809321073,55.59515,33.019245,408.63336,86.09861,0.000279956,0.001753663,0.000436612,0.001814485,0.000100149,0.002414756,21.25057
SND2018101809321074,55.601437,33.01093,405.54495,85.24655,0.000477753,0.002555041,0.000715585,0.002413456,0.000184647,0.003305233,19.812868
SND2018101809321075,55.607582,33.00265,404.47675,85.1412,0.000859726,0.003864346,0.001231763,0.003302356,0.000361756,0.004667287,18.232443
SND2018101809321076,55.613655,32.994305,405.93094,84.93547,0.001628819,0.006060346,0.002223616,0.004644521,0.00075176,0.006792944,16.51354
SND2018101809321077,55.619637,32.98592,406.81726,84.398796,0.00332748,0.010022284,0.004303755,0.006800279,0.001702974,0.01033415,14.591912
SND2018101809321078,55.62547,32.977516,407.51944,84.06141,0.007515722,0.01778884,0.009140103,0.010504854,0.004327724,0.016676571,12.400148
SND2018101809321101,55.57691,33.055614,404.23093,88.394585,4.56E-05,0.000488436,8.15E-05,0.000688642,1.25E-05,0.000831484,26.1335
SND2018101809321102,55.583313,33.04744,404.53192,87.83729,6.67E-05,0.000638401,0.00011588,0.000843589,1.94E-05,0.001039546,25.11066
SND2018101809321103,55.589645,33.039265,404.93445,87.13616,0.000101294,0.000857124,0.000170596,0.001054651,3.13E-05,0.001329111,23.985231
SND2018101809321104,55.59593,33.030945,407.02628,86.37682,0.000162358,0.001194879,0.000263857,0.001356639,5.37E-05,0.001753477,22.71616
SND2018101809321105,55.602074,33.022667,406.3646,85.30967,0.000267107,0.001696591,0.000418055,0.001769549,9.49E-05,0.002349031,21.376957
SND2018101809321106,55.608147,33.01432,405.83746,84.732506,0.000452199,0.002458023,0.00068013,0.002343673,0.000173386,0.003200221,19.960745
SND2018101809321107,55.61413,33.005936,406.73068,84.54741,0.000794853,0.003656638,0.001145592,0.003166926,0.000330683,0.004457097,18.443491
SND2018101809321108,55.61996,32.997528,404.98373,84.54201,0.001490121,0.005692193,0.002048003,0.00442906,0.000678947,0.006446985,16.752945
SND2018101809321131,55.57135,33.075623,405.49094,89.36124,2.23E-05,0.000295426,4.21E-05,0.000470426,5.54E-06,0.000546675,28.054153
SND2018101809321132,55.577763,33.067444,404.86145,88.9469,3.01E-05,0.000364945,5.56E-05,0.000552146,7.81E-06,0.000652046,27.24688
SND2018101809321133,55.584103,33.05926,405.16455,88.462326,4.34E-05,0.000472119,7.80E-05,0.000671134,1.19E-05,0.000808251,26.26329
SND2018101809321134,55.59039,33.050945,404.2856,87.67731,6.46E-05,0.000624406,0.000112557,0.000829535,1.87E-05,0.001020504,25.195333
SND2018101809321135,55.59654,33.042667,403.72992,86.95359,9.59E-05,0.000824955,0.000162241,0.001024512,2.94E-05,0.001287375,24.13136
SND2018101809321136,55.602615,33.034325,405.43875,86.21516,0.000152102,0.001141217,0.000248412,0.001310204,4.98E-05,0.001687547,22.891687
SND2018101809321137,55.6086,33.02594,406.11877,85.19709,0.000248622,0.00161304,0.000391239,0.001703097,8.74E-05,0.002252143,21.56987
SND2018101809321138,55.61444,33.017532,405.4493,84.6357,0.000421316,0.002338579,0.000637078,0.002256835,0.0001599,0.003069983,20.151033
SND2018101809321171,55.565796,33.095623,405.1596,89.95879,1.34E-05,0.000206392,2.63E-05,0.000358458,3.09E-06,0.000405339,29.424171
SND2018101809321172,55.572212,33.08745,406.1613,89.614716,1.70E-05,0.000243863,3.28E-05,0.000406774,4.05E-06,0.000465854,28.786873
SND2018101809321173,55.578556,33.07926,405.78452,89.36829,2.21E-05,0.000293018,4.17E-05,0.000467516,5.46E-06,0.000542955,28.085426
SND2018101809321174,55.58485,33.07095,407.60907,88.64364,2.94E-05,0.000358822,5.44E-05,0.00054511,7.60E-06,0.000642909,27.311516
SND2018101809321175,55.591003,33.06267,405.8323,88.31916,4.13E-05,0.000455604,7.44E-05,0.000653264,1.12E-05,0.000784601,26.39931
SND2018101809321176,55.597084,33.05433,405.8168,87.32227,6.08E-05,0.00059814,0.000106382,0.00080295,1.74E-05,0.000984572,25.359503
SND2018101809321177,55.603073,33.045948,403.2126,86.849045,9.15E-05,0.000798098,0.000155343,0.000999131,2.79E-05,0.001252323,24.25779
SND2018101809321178,55.60892,33.03754,405.62036,85.47173,0.000141071,0.001082287,0.000231711,0.001258598,4.57E-05,0.001614548,23.094217
SND2018101809321201,55.56025,33.115635,402.55087,90.55253,1.12E-05,0.000182297,2.24E-05,0.000326269,2.53E-06,0.00036547,29.898382
SND2018101809321202,55.566673,33.107464,403.1775,90.249214,1.23E-05,0.000194217,2.43E-05,0.000342314,2.80E-06,0.000385296,29.656431
SND2018101809321203,55.57303,33.099277,404.4913,90.14861,1.41E-05,0.000213321,2.75E-05,0.000367543,3.26E-06,0.000416659,29.29802
SND2018101809321204,55.57933,33.09097,405.88788,89.58647,1.70E-05,0.00024416,3.28E-05,0.00040715,4.06E-06,0.000466327,28.782227
SND2018101809321205,55.58549,33.082695,405.61795,89.481766,2.21E-05,0.000293518,4.18E-05,0.000468121,5.48E-06,0.000543728,28.07891
SND2018101809321206,55.59158,33.074356,406.29187,89.083015,2.91E-05,0.000355915,5.38E-05,0.00054176,7.50E-06,0.000638562,27.34259
SND2018101809321207,55.597576,33.06598,404.17715,88.34667,3.96E-05,0.00044223,7.16E-05,0.000638677,1.07E-05,0.000765343,26.513124
SND2018101809321208,55.603436,33.057575,403.75354,87.385765,5.71E-05,0.000572108,0.000100346,0.000776321,1.62E-05,0.0009487,25.529484
SND2018101809321231,55.554733,33.13567,404.64133,91.005684,9.44E-06,0.000161165,1.90E-05,0.000297179,2.07E-06,0.000329778,30.369043
SND2018101809321232,55.561165,33.127502,404.32553,90.74116,1.11E-05,0.000180365,2.20E-05,0.000323644,2.48E-06,0.000362237,29.939087
SND2018101809321233,55.567524,33.119312,404.20694,90.5451,1.22E-05,0.000193469,2.42E-05,0.000341315,2.78E-06,0.000384059,29.67116
SND2018101809321234,55.57383,33.111004,404.76843,90.42826,1.31E-05,0.000203067,2.58E-05,0.000354072,3.01E-06,0.000399886,29.486212
SND2018101809321235,55.579994,33.102734,405.13,90.20904,1.48E-05,0.000220974,2.88E-05,0.000377494,3.45E-06,0.00042909,29.163378
SND2018101809321236,55.58609,33.0944,406.1152,89.982956,1.75E-05,0.000248688,3.36E-05,0.000412859,4.19E-06,0.000473529,28.712036
SND2018101809321237,55.59209,33.086018,405.8903,89.68374,2.20E-05,0.000292386,4.16E-05,0.000466752,5.45E-06,0.000541978,28.093676
SND2018101809321238,55.597965,33.07761,405.42496,89.198814,2.86E-05,0.000351535,5.29E-05,0.000536699,7.35E-06,0.000632,27.389893
SND2018101809321271,55.549217,33.155704,403.748,91.423454,8.85E-06,0.000153962,1.79E-05,0.000287057,1.92E-06,0.000317439,30.543703
SND2018101809321272,55.555653,33.147537,404.0839,91.270134,9.17E-06,0.000157967,1.85E-05,0.000292699,2.00E-06,0.000324312,30.4456
SND2018101809321273,55.56202,33.139347,404.14325,91.10973,1.01E-05,0.000169321,2.03E-05,0.000308511,2.24E-06,0.000343642,30.180443
SND2018101809321274,55.56833,33.13104,404.20947,90.80071,1.15E-05,0.000185231,2.28E-05,0.000330241,2.59E-06,0.000370369,29.837397
SND2018101809321275,55.5745,33.122772,405.08356,90.674805,1.30E-05,0.000201847,2.56E-05,0.00035246,2.98E-06,0.000397882,29.50922
SND2018101809321276,55.580597,33.114437,403.91418,90.67737,1.42E-05,0.00021433,2.77E-05,0.00036886,3.29E-06,0.000418302,29.279997
SND2018101809321277,55.5866,33.10606,406.09872,90.3018,1.55E-05,0.000228488,3.01E-05,0.000387183,3.65E-06,0.000441225,29.035648
SND2018101809321278,55.592484,33.097652,406.3189,90.10127,1.80E-05,0.000253498,3.45E-05,0.000418897,4.32E-06,0.000481155,28.638863
SND2018101809321301,55.543694,33.175743,403.83383,91.7647,6.21E-06,0.000120007,1.29E-05,0.000237659,1.28E-06,0.000257874,31.495485
SND2018101809321302,55.55013,33.167576,403.2381,91.809814,8.01E-06,0.000143571,1.63E-05,0.00027225,1.71E-06,0.000299468,30.81062
SND2018101809321303,55.556496,33.159386,403.72906,91.419014,9.36E-06,0.000160192,1.89E-05,0.000295818,2.05E-06,0.000328117,30.392178
SND2018101809321304,55.562805,33.15108,403.63693,91.29628,9.93E-06,0.000166989,1.99E-05,0.000305284,2.19E-06,0.000339689,30.233427
SND2018101809321305,55.568977,33.142815,403.17728,91.269226,1.08E-05,0.000177449,2.16E-05,0.00031967,2.42E-06,0.000357345,30.001354
SND2018101809321306,55.575077,33.13448,404.71265,91.021065,1.22E-05,0.000192632,2.40E-05,0.000340194,2.76E-06,0.000382672,29.687733
