SND,LON,LAT,L2XCO2[ppm],L2PSUR[kPa],cld_distance,i1,s1,i2,s2,i3,s3
SND2016102312355301,4.576811,51.285572,403.64798,99.49645,0.0,0.022751574809342843,0.059976525123805274,0.022743321198655655,0.03044607492053006,0.034950001439903434,0.05599989372604929
SND2016102312355302,4.5882688,51.278687,400.73828,99.88453,0.0,0.022751574809342843,0.059976525123805274,0.022743321198655655,0.03044607492053006,0.034950001439903434,0.05599989372604929
SND2016102312355303,4.599678,51.271713,396.5764,100.2756,0.1667315455267025,0.020978388698212246,0.05931849483366639,0.02122416596709701,0.02974334667899813,0.030253901850325178,0.055001149926507974
SND2016102312355304,4.6110024,51.264683,392.11172,100.39275,0.31681407131926825,0.019500763961454,0.058732348765782275,0.019943682905798437,0.0291246714173526,0.026568870908026995,0.05411737818483362
SND2016102312355305,4.622129,51.25766,397.54742,99.94967,0.0,0.022751574809342843,0.059976525123805274,0.022743321198655655,0.03044607492053006,0.034950001439903434,0.05599989372604929
SND2016102312355306,4.6331787,51.250565,401.44705,99.51076,0.0,0.022751574809342843,0.059976525123805274,0.022743321198655655,0.03044607492053006,0.034950001439903434,0.05599989372604929
SND2016102312355307,4.644113,51.243412,402.59973,99.28514,0.0,0.022751574809342843,0.059976525123805274,0.022743321198655655,0.03044607492053006,0.034950001439903434,0.05599989372604929
SND2016102312355308,4.654941,51.236195,402.01947,99.29918,0.0,0.022751574809342843,0.059976525123805274,0.022743321198655655,0.03044607492053006,0.034950001439903434,0.05599989372604929
SND2016102312355331,4.568085,51.305264,396.0013,100.276505,0.0923532473666418,0.021751652633084574,0.05961114289839689,0.021888897604940234,0.03005480451570318,0.0322653489812072,0.055444465883642505
SND2016102312355332,4.5795503,51.298378,400.3592,99.90705,0.0,0.022751574809342843,0.059976525123805274,0.022743321198655655,0.03044607492053006,0.034950001439903434,0.05599989372604929
SND2016102312355333,4.590967,51.29141,401.5031,99.660355,0.327903709236943,0.01939580410781235,0.05868926877461321,0.019852191500465802,0.029079471215788986,0.026315103028301593,0.05405264228267576
SND2016102312355334,4.6022987,51.284378,402.49716,99.85528,0.0,0.022751574809342843,0.059976525123805274,0.022743321198655655,0.03044607492053006,0.034950001439903434,0.05599989372604929
SND2016102312355335,4.613433,51.27736,399.34024,100.076,0.053219538578462386,0.022169878581432614,0.05976569718152244,0.022246959986581705,0.03021998350692026,0.03337680129785533,0.055679146755707336
SND2016102312355336,4.62449,51.270264,397.53705,100.352646,0.31785922834856284,0.019490847691466168,0.05872828728788818,0.019935042215276075,0.029120408469831424,0.02654485014603122,0.054111273759688425
SND2016102312355337,4.6354313,51.26311,399.52832,100.025085,0.0,0.022751574809342843,0.059976525123805274,0.022743321198655655,0.03044607492053006,0.034950001439903434,0.05599989372604929
SND2016102312355338,4.646268,51.255898,400.86188,99.73078,0.0,0.022751574809342843,0.059976525123805274,0.022743321198655655,0.03044607492053006,0.034950001439903434,0.05599989372604929
SND2016102312355371,4.5593743,51.32495,397.0017,100.55716,0.3376003241620664,0.019304491814775105,0.0586516261644256,0.019772536782008385,0.029040006318218087,0.026095199194878273,0.05399610163094499
SND2016102312355372,4.5708504,51.31807,399.27798,100.25876,0.0,0.022751574809342843,0.059976525123805274,0.022743321198655655,0.03044607492053006,0.034950001439903434,0.05599989372604929
SND2016102312355373,4.5822783,51.3111,398.17294,100.181885,0.08563978791904513,0.021822835240978784,0.05963762853866642,0.021949911743707837,0.030083076979648557,0.032453355756601576,0.05548465541129451
SND2016102312355374,4.593621,51.30407,397.12692,99.92779,0.10210425014924358,0.02164867637487616,0.059572694626018996,0.02180057920783004,0.030013787329897786,0.031994215583136,0.05538614421481956
SND2016102312355375,4.6047654,51.29705,402.71515,99.96202,0.10649052482143448,0.021602513872551646,0.05955540760164754,0.021760967402088383,0.02999535490701801,0.03187299627652184,0.055359929500316915
SND2016102312355376,4.6158333,51.28996,400.7006,100.076195,0.2790938183218841,0.019862044106059785,0.058879117732492554,0.02025804933127958,0.02927894177947159,0.0274504962402791,0.05433815154886964
SND2016102312355377,4.6267858,51.282806,396.72632,100.25516,0.22798819181261681,0.020362228514636697,0.0590785542562004,0.02069189112544054,0.029489260759238772,0.028691825039684364,0.05463870579883074
SND2016102312355378,4.6376314,51.275593,396.1084,100.52647,0.0,0.022751574809342843,0.059976525123805274,0.022743321198655655,0.03044607492053006,0.034950001439903434,0.05599989372604929
SND2016102312355401,4.550681,51.34464,402.1737,100.1708,0.026128317102351847,0.022464106295563276,0.05987292564320121,0.022498262212344796,0.030334863969682917,0.034168578286607104,0.055842191659357346
SND2016102312355402,4.562165,51.337757,401.2067,100.42251,0.04848287217779578,0.022221042332962633,0.059784431290506,0.022290694635845525,0.030240037934754313,0.033513900990728686,0.05570761937117803
SND2016102312355403,4.5736,51.330788,400.8529,100.34547,0.0,0.022751574809342843,0.059976525123805274,0.022743321198655655,0.03044607492053006,0.034950001439903434,0.05599989372604929
SND2016102312355404,4.5849495,51.32376,398.2153,100.38521,0.4449504324427116,0.018321858599065738,0.05823649890413743,0.018911758830649893,0.02860665743671984,0.023780075941560293,0.05337408454736304
SND2016102312355405,4.5961018,51.316742,399.2485,100.16877,0.0,0.022751574809342843,0.059976525123805274,0.022743321198655655,0.03044607492053006,0.034950001439903434,0.05599989372604929
SND2016102312355406,4.607177,51.30965,401.3706,100.12949,0.19445356132234304,0.020697265769910385,0.059209787992159875,0.020981606891870865,0.02962808869850563,0.02953670973286276,0.054836827066067496
SND2016102312355407,4.618136,51.3025,398.31094,100.388664,0.5431901080692874,0.01746651273022287,0.057859177331253564,0.01815691080315105,0.0282157545038526,0.021841879191680843,0.05281113703183893
SND2016102312355408,4.628989,51.295288,402.93747,100.02291,0.07342847994766094,0.021952909112132307,0.0596858342181386,0.0220613284997183,0.03013457079384218,0.032798139791776475,0.05555783202046458
SND2016102312355431,4.5419817,51.364323,398.44138,100.582855,0.6505182004026071,0.016577613558741107,0.05744974259130133,0.017366626068722513,0.027794791206310804,0.01990448274854861,0.05220289439116498
SND2016102312355432,4.5534725,51.35744,399.76746,100.566605,0.1831533325232561,0.020811401218174107,0.059254075710826165,0.021080143914161638,0.029675016885841985,0.029826980433307382,0.05490375006606231
SND2016102312355433,4.564915,51.350475,401.8993,100.14653,0.47664739819585644,0.018041400811928367,0.05811448823648435,0.018664839806820453,0.028479944671871184,0.023136623509595854,0.05319179724071355
SND2016102312355434,4.5762725,51.34345,403.55267,100.13139,0.0,0.022751574809342843,0.059976525123805274,0.022743321198655655,0.03044607492053006,0.034950001439903434,0.05599989372604929
SND2016102312355435,4.587432,51.336433,403.21735,100.34184,0.017353542371497964,0.022560240593182155,0.059907697888380795,0.02258026542461488,0.030372166999759635,0.03442903853621157,0.05589510376891973
SND2016102312355436,4.598514,51.32934,401.358,100.15336,0.09163754611435798,0.021759230121603124,0.059613965890767034,0.021895394049665576,0.03005781729031445,0.032285339827489073,0.05544874897885931
SND2016102312355437,4.609481,51.322193,400.52576,100.23245,0.3803022092866054,0.01890745913943956,0.05848614296548725,0.01942553947675055,0.028866847378408785,0.025148447289173034,0.05374781118950132
SND2016102312355438,4.6203394,51.31498,402.69833,100.264404,0.0,0.022751574809342843,0.059976525123805274,0.022743321198655655,0.03044607492053006,0.034950001439903434,0.05599989372604929
SND2016102312355471,4.533253,51.384,400.81415,101.01239,0.4593986876175675,0.01819348237601668,0.058180851708646675,0.018798804530133356,0.028548828877061054,0.023484584556847297,0.05329091616891
SND2016102312355472,4.5447474,51.377117,400.24326,100.841866,0.15449829029931086,0.021103654693576373,0.05936652876505596,0.021332092989171884,0.029794350552470834,0.030575899658281707,0.05507381931817138
SND2016102312355473,4.5561934,51.37015,400.7666,100.79501,0.0,0.022751574809342843,0.059976525123805274,0.022743321198655655,0.03044607492053006,0.034950001439903434,0.05599989372604929
SND2016102312355474,4.567554,51.36312,399.49777,100.42942,0.5628560962413447,0.017300144264545275,0.05778393786699903,0.018009461081627234,0.028138146113345676,0.021473288952023526,0.05269915936048813
SND2016102312355475,4.5787163,51.35611,399.08273,100.67786,0.0,0.022751574809342843,0.059976525123805274,0.022743321198655655,0.03044607492053006,0.034950001439903434,0.05599989372604929
SND2016102312355476,4.589802,51.34902,401.4761,100.2814,0.03317657953653575,0.022387184006107855,0.059845009753300066,0.022432609564272565,0.03030493381431153,0.03396079355106202,0.05579972673898818
SND2016102312355477,4.6007714,51.341866,401.7034,100.3596,0.28241305460955585,0.019829986062992907,0.05886618792766316,0.020230188592826836,0.02926533385798438,0.027371756625600225,0.05431868826068256
SND2016102312355478,4.6116347,51.334656,401.69238,100.28396,0.0,0.022751574809342843,0.059976525123805274,0.022743321198655655,0.03044607492053006,0.034950001439903434,0.05599989372604929
SND2016102312355501,4.524492,51.403664,403.2355,100.92609,0.14211743333695978,0.021231193697541135,0.059415181858344324,0.021441881020943663,0.02984605887029695,0.030905272072207998,0.05514746326913161
SND2016102312355502,4.5359936,51.396782,402.33206,101.12849,0.22921636819707528,0.020350061560202262,0.05907375346131891,0.020681356817863775,0.02948418867487669,0.028661344920288975,0.054631463385019945
SND2016102312355503,4.5474467,51.389816,400.6368,100.97547,0.32322698490979584,0.019439998736653148,0.05870743262272618,0.019890723984187578,0.029098524493899196,0.026421825172726437,0.0540799332724822
SND2016102312355504,4.5588145,51.38279,401.2542,100.941826,0.48471222815527876,0.017970730159880353,0.058083485219477676,0.018602531032112665,0.02844779412987515,0.022975703877798903,0.05314551633491217
SND2016102312355505,4.5699844,51.37578,401.65292,100.763374,0.005531781002666411,0.02269040774931974,0.05995457651507497,0.022691216540903825,0.030422495818755863,0.03478308405707303,0.05596646856470063
SND2016102312355506,4.581077,51.368687,401.502,100.72422,0.17590590788763627,0.02088493328202635,0.059282497163142885,0.021143584269062626,0.02970515348946546,0.030014645832618425,0.054946714249378054
SND2016102312355507,4.592054,51.361538,401.89902,100.31298,0.20846375756172003,0.020556627635119243,0.0591549253602599,0.020860078482863757,0.029570009444494397,0.029180746887827177,0.054753968160583075
SND2016102312355508,4.6029243,51.35433,401.76047,100.42568,0.16316070642802985,0.021014876309672168,0.059332511731446,0.021255612885580262,0.029758225479107996,0.030347539698810825,0.05502235192102608
SND2016102312355531,4.5157247,51.423325,401.74832,101.2254,0.7462355859156713,0.015823107719052404,0.05708704508101979,0.01669089710201765,0.027424668547823678,0.018322117277170463,0.05166636320504471
SND2016102312355532,4.5272336,51.416447,402.14932,101.27918,0.9487568565097971,0.014337986188425394,0.056327170636943855,0.015346586553881308,0.02665771937558894,0.015376529974789187,0.05054926429212816
SND2016102312355533,4.5386944,51.409485,403.10065,101.243416,0.24987895325949105,0.020146453826556818,0.05899304434889895,0.02050493174650836,0.029398987658316885,0.028153381385625727,0.05450976234780524
SND2016102312355534,4.5500693,51.40246,403.3066,100.86227,0.35049072246801244,0.019183769147803394,0.05860162255030015,0.019667140739462505,0.02898762574295251,0.025805708027212427,0.053921029691207684
SND2016102312355535,4.5612464,51.395447,406.28632,100.040306,0.6297077536797979,0.01674635823065882,0.05752890312677689,0.017517122952480875,0.02787592038214287,0.020266206884217812,0.05232027998178353
SND2016102312355536,4.572346,51.388355,402.4344,101.00985,0.15673508525226854,0.021080694628969224,0.059357743074799886,0.02131231810674735,0.029785018197185993,0.03051676886987288,0.05506052488208851
SND2016102312355537,4.5833306,51.38121,400.72873,100.78468,0.6141039473171345,0.01687400991506522,0.057588329750291004,0.01763082142060636,0.027936906866423424,0.020541735803529446,0.052408469576339815
SND2016102312355538,4.594207,51.374,401.83716,100.49813,0.0,0.022751574809342843,0.059976525123805274,0.022743321198655655,0.03044607492053006,0.034950001439903434,0.05599989372604929
SND2016102312355571,4.506932,51.443,402.7136,101.221985,1.1480211224602332,0.013012864597563421,0.055589389266629305,0.014129617112866729,0.02592404127315447,0.012940920227462946,0.04947370733188592
SND2016102312355572,4.5184445,51.436127,402.51096,101.14946,0.6638631837657276,0.016470299611120957,0.05739903714687259,0.01727079900660286,0.027742890310721916,0.019675927061763535,0.05212775790819035
SND2016102312355573,4.5299096,51.429165,405.32623,101.108025,0.27324112169022724,0.01991869727564611,0.05890192333743037,0.020307268733133824,0.02930295158205469,0.027589887349010637,0.054372487495558355
SND2016102312355574,4.5412884,51.422142,404.79346,101.25025,1.23114189340701,0.012496978580884168,0.05528449592931781,0.013650950279749108,0.025623996550578752,0.012042713139222238,0.04903184362418667
SND2016102312355575,4.5524693,51.415134,404.3164,101.01411,0.05135547705438357,0.02218999942458018,0.059773069077712807,0.022264161014405714,0.030227874112752958,0.03343068827677007,0.05569035009468777
SND2016102312355576,4.563573,51.40805,402.78583,100.763626,0.8394820874857402,0.015121114022883849,0.056735912414169094,0.016057903245468293,0.027068840363938234,0.01690164981073554,0.05114898537904333
SND2016102312355577,4.574561,51.400906,402.47037,100.8592,0.586598709145052,0.01710139880164537,0.057693232130377824,0.017833040615686226,0.02804473440608475,0.02103657060429312,0.0525642857969344
SND2016102312355578,4.5854425,51.3937,401.65244,101.09463,0.13912957109812638,0.021262087857002964,0.059426929241285315,0.02146846060202798,0.029858551032781233,0.030985289260156455,0.05516525044964538
SND2016102312355601,4.4981103,51.46269,401.47342,101.506516,3.123175788969686,0.004976415052417339,0.04877913497531589,0.006229675841684456,0.019659095770799096,0.0023421041582687716,0.039975173631918215
SND2016102312355602,4.5096307,51.455814,401.14133,101.261894,2.5736185727193592,0.006502308419710474,0.05058550674132155,0.007823910884596401,0.021231978350705064,0.003768395448905756,0.04241803026766268
SND2016102312355603,4.521103,51.448856,399.8028,101.564545,1.9146668777822677,0.008960649027199149,0.05283986045052816,0.010282079111840963,0.02328473648697308,0.006665342779245026,0.045544761474250746
SND2016102312355604,4.5324893,51.441833,402.57626,101.06209,1.3992746440533566,0.011515148437252425,0.054672874932736835,0.012731727034551638,0.025027655017630223,0.010411945741197704,0.04815009068224998
SND2016102312355605,4.5436773,51.434826,403.57547,101.318275,1.322259784223877,0.011954926735299957,0.054952189541770856,0.013144841070956575,0.02529907274406821,0.011129555440526429,0.04855200073932582
SND2016102312355606,4.5547886,51.427742,405.06516,101.13802,1.2080723776968405,0.012638072830331887,0.05536894862780275,0.013782150848141272,0.025706921712712605,0.012285560777801156,0.049154082253458194
SND2016102312355607,4.565784,51.4206,402.03925,101.08517,0.24000015343434128,0.020243543444607194,0.05903161767912998,0.020589092166315864,0.029439691577523602,0.0283951061073849,0.05456791385823561
SND2016102312355608,4.5766726,51.413395,404.20334,100.98119,0.24488584683194184,0.020195468127629318,0.0590125375682563,0.020547426412776782,0.0294195538676948,0.02827529959672697,0.05453914649664242
SND2016102312355631,4.489283,51.482376,401.8667,101.52747,2.395754871964978,0.00709022019178347,0.05118434793323156,0.008422707279538444,0.021767525244624206,0.0043954797036776195,0.043240204928046956
SND2016102312355632,4.500811,51.475502,404.14374,101.34666,4.549659196982444,0.002485558556263801,0.044385675928368395,0.0034482553346815168,0.016098944689812475,0.0006814979123695689,0.03427084968533108
SND2016102312355633,4.5122905,51.468548,405.46243,101.19897,3.990306510393742,0.0032632119176625005,0.04605919356885271,0.00434832230825693,0.01741085681727629,0.0011058504736457147,0.03640358605362757
SND2016102312355634,4.523684,51.461525,401.34897,101.122025,3.3047354070384936,0.004555575951245546,0.04819664624892935,0.0057779278549011884,0.019165499361590226,0.002001553909024477,0.03919944057784102
SND2016102312355635,4.5348797,51.45452,402.52582,101.27753,2.8077618879536055,0.005802037094445727,0.049807849447211505,0.007100057165793873,0.02054701084279009,0.003077188158334928,0.04135949060984584
SND2016102312355636,4.5459976,51.447437,405.66302,100.96253,1.9723455296928398,0.00871262192316559,0.05263858606982683,0.010039099993151017,0.023097395569114623,0.00634079997048755,0.04526210861456891
SND2016102312355637,4.5570006,51.440296,405.24365,101.203705,0.8469086687053465,0.015066561636014343,0.05670803962217636,0.01600853304000268,0.02704069985578452,0.016793368955284466,0.05110800246023844
SND2016102312355638,4.5678954,51.433094,404.59097,101.10313,0.27099617238054896,0.019940470880985765,0.05891067334576367,0.020326179791524235,0.029312166370624424,0.027643541947144714,0.05438566366986603
SND2016102312355671,4.48044,51.502064,402.49625,101.40544,3.1673519368375525,0.004870570132093151,0.04863676199790425,0.006116608386479283,0.019537838509697567,0.0022542530473005397,0.039785024554389765
SND2016102312355672,4.4919734,51.495193,401.73865,101.53371,3.158358813200571,0.004891933351093627,0.048665711735579424,0.006139458419190562,0.019562462577843522,0.0022718660289642563,0.039823660536731205
SND2016102312355673,4.5034585,51.48824,403.89117,101.373055,3.514678073162739,0.004113117583490061,0.04753176395001761,0.0052962424977016954,0.018610169813258057,0.001669016582791394,0.038321186087078594
SND2016102312355674,4.5148582,51.48122,405.193,101.34032,5.403419622202439,0.0016405087244523286,0.04194780886652858,0.002420266986150377,0.01428457306479793,0.00032552169554176893,0.03125398538137382
SND2016102312355675,4.526059,51.474216,402.73108,101.11813,2.913995486492581,0.00550969595090974,0.04945897077945634,0.0067941076456738215,0.02024356380593712,0.0028068959371645437,0.040887970074558806
SND2016102312355676,4.5371833,51.467136,403.2993,101.08077,2.113553947744844,0.008133995766757553,0.052149057882250646,0.009468200865803645,0.022645086438750604,0.005611398067653689,0.044577502110581015
SND2016102312355677,4.548191,51.459995,403.2437,101.37837,1.8845067458070268,0.009093140963441038,0.05294541294620848,0.010411465356627736,0.02338330116952329,0.006841607097730969,0.04569326258548985
SND2016102312355678,4.5590925,51.452793,403.3072,101.432556,1.968307508884427,0.008729760305691642,0.05265265208179688,0.010055922185195501,0.02311046189750636,0.006362997272951188,0.045281839608008065
