SND,LON,LAT,L2XCO2[ppm],L2PSUR[kPa],i1,s1,i2,s2,i3,s3,weighted_cld_distance
SND2017072104582478,131.80647,-16.99918,402.23633,98.87476,3.384706707535613e-05,-5.39903509516611e-24,5.688741890453571e-06,-3.1304565095305394e-09,2.1055231295759395e-07,-9.74630818769169e-12,108.7815035569941
SND2017072104582501,131.88763,-16.984852,400.10037,98.68862,4.931081725004373e-05,-5.687154816611935e-23,9.069343281853585e-06,-7.101811576291795e-09,3.9310818320276696e-07,-3.0689304466784784e-11,104.14015182877561
SND2017072104582502,131.87544,-16.98429,400.41937,98.65108,4.741965105940751e-05,-4.4526816432135905e-23,8.640213179504076e-06,-6.5222279905346396e-09,3.684105884710478e-07,-2.7240570968299716e-11,104.62251290134908
SND2017072104582503,131.86317,-16.983631,401.09293,98.525635,4.644469822588778e-05,-3.909910142491625e-23,8.420569816502692e-06,-6.233830376511194e-09,3.559280802467666e-07,-2.5569035716444478e-11,104.87875415749126
SND2017072104582504,131.85088,-16.98288,401.44098,98.6966,4.429493813476632e-05,-2.90655319816605e-23,7.940176388648229e-06,-5.622748673049973e-09,3.290122421330728e-07,-2.21296902340031e-11,105.46330829662976
SND2017072104582505,131.83867,-16.982037,401.7837,98.5723,4.257530601120016e-05,-2.2686909935183885e-23,7.559888779255764e-06,-5.158375495839607e-09,3.0809137046036976e-07,-1.961357773166325e-11,105.95170390252164
SND2017072104582506,131.82642,-16.981123,401.00125,98.7714,4.166893549524501e-05,-1.9828886994032574e-23,7.36091613118238e-06,-4.922304118969426e-09,2.972853319614575e-07,-1.8368338894159977e-11,106.21712339023067
SND2017072104582507,131.81418,-16.980137,400.1415,98.92827,4.0043754401596594e-05,-1.5459189357156753e-23,7.006745773884154e-06,-4.513939631689657e-09,2.7829542746872043e-07,-1.6270599748034203e-11,106.70782788090855
SND2017072104582508,131.80196,-16.97908,402.47812,98.78824,3.917864117027427e-05,-1.3484454612015244e-23,6.819605236113172e-06,-4.3043379167871195e-09,2.683908146478264e-07,-1.5222631210485074e-11,106.9772248784129
SND2017072104582531,131.88309,-16.964815,401.71506,98.58994,5.739429467728546e-05,-1.4703426988907493e-22,1.094690619824803e-05,-9.882995727133513e-09,5.057068735101704e-07,-4.8746889331879234e-11,102.26776159560944
SND2017072104582532,131.8709,-16.964266,401.59705,98.37396,5.5135863596028856e-05,-1.1437339625777158e-22,1.0415530132407942e-05,-9.055955751188566e-09,4.7311974370894404e-07,-4.313226256176536e-11,102.76292294265721
SND2017072104582533,131.85863,-16.963625,400.57294,98.523224,5.3939202696901025e-05,-9.969993359230581e-23,1.0136065796752125e-05,-8.633533877179905e-09,4.5620416663005973e-07,-4.034164039178942e-11,103.03357637807643
SND2017072104582534,131.84633,-16.962887,401.0551,98.695274,5.1381568032794915e-05,-7.356700534741355e-23,9.543761949774432e-06,-7.767135572758096e-09,4.2087618231728876e-07,-3.478919024347602e-11,103.63276061233388
SND2017072104582535,131.8341,-16.96206,401.73404,98.71516,4.9339467097887004e-05,-5.707862286424756e-23,9.075875049698363e-06,-7.110797202781599e-09,3.9348721879841027e-07,-3.074368891256536e-11,104.13298751671623
SND2017072104582536,131.82187,-16.96115,400.87402,98.6834,4.823620893867011e-05,-4.95471326952209e-23,8.825007398374805e-06,-6.76920607584348e-09,3.7899626485720877e-07,-2.869580007973345e-11,104.4119235308642
SND2017072104582537,131.80963,-16.960165,400.83243,98.78221,4.6313028785930415e-05,-3.8410657313970217e-23,8.390990554864139e-06,-6.195421692865973e-09,3.542554128596995e-07,-2.5348717273137127e-11,104.91377170172156
SND2017072104582538,131.7974,-16.95911,401.27292,98.785286,4.5265235650566756e-05,-3.3286181365220804e-23,8.15632726521378e-06,-5.894342499467318e-09,3.410566173634795e-07,-2.364075621599982e-11,105.19603381962955
SND2017072104582571,131.87852,-16.944834,400.5475,98.55971,6.668323980918743e-05,-3.7589835370077086e-22,1.3183840474100058e-05,-1.369976721789801e-08,6.486252246198736e-07,-7.700759304878554e-11,100.41748320845352
SND2017072104582572,131.86633,-16.944288,399.58054,98.711655,6.399203959909013e-05,-2.904840537863109e-22,1.2527559325080033e-05,-1.2524654310448269e-08,6.057718894622939e-07,-6.79200946674553e-11,100.92560109806472
SND2017072104582573,131.85406,-16.943647,400.11807,98.5791,6.14033407940363e-05,-2.243384808820447e-22,1.1902479304017624e-05,-1.1447858054761256e-08,5.656563920836752e-07,-5.988682565256574e-11,101.43494627484841
SND2017072104582574,131.84177,-16.942911,400.6017,98.5806,5.998827282294494e-05,-1.9388506764148891e-22,1.1563432180329799e-05,-1.0881308110181806e-08,5.441918141120915e-07,-5.577838106596812e-11,101.72252635029275
SND2017072104582575,131.82956,-16.942085,401.09604,98.675514,5.707211201850859e-05,-1.4194522907775224e-22,1.087079002302427e-05,-9.762620779031343e-09,5.010054203933956e-07,-4.791755335413777e-11,102.33719616747855
SND2017072104582576,131.8173,-16.941175,401.2647,98.677925,5.475005622120246e-05,-1.0945676598911293e-22,1.0325269662570962e-05,-8.918573710690133e-09,4.676393920119372e-07,-4.221883951196991e-11,102.84953548077176
SND2017072104582577,131.80507,-16.940193,403.27313,98.59442,5.346201757304577e-05,-9.430761145628328e-23,1.0025037160489783e-05,-8.468126113326532e-09,4.4952723800553823e-07,-3.9263576088085764e-11,103.14318154855245
SND2017072104582578,131.79285,-16.93914,402.3826,98.607864,5.128710250850973e-05,-7.272475898186124e-23,9.52201819776265e-06,-7.736082296953119e-09,4.1959307891368005e-07,-3.459459084186183e-11,103.65545853056676
SND2017072104582601,131.87396,-16.924854,402.8719,98.57473,7.73327724913988e-05,-9.499694992584834e-22,1.5841618406111495e-05,-1.8914455696751812e-08,8.293916171744212e-07,-1.2097017442646657e-10,98.58995643064787
SND2017072104582602,131.86177,-16.924309,401.7701,98.66157,7.413304372583284e-05,-7.292506902157369e-22,1.5033242311128847e-05,-1.7252133425253954e-08,7.732323334832783e-07,-1.0635006808276688e-10,99.11116753105165
SND2017072104582603,131.8495,-16.92367,403.57193,98.58096,7.10601805096986e-05,-5.595419952493658e-22,1.4264741370546277e-05,-1.5733242581268807e-08,7.207826572011981e-07,-9.347474294666627e-11,99.63333791665661
SND2017072104582604,131.8372,-16.922935,401.40698,98.73437,6.934035280865544e-05,-4.80013169246106e-22,1.3838064805417823e-05,-1.4916083655478272e-08,6.92069596439339e-07,-8.674814881919875e-11,99.93553370631255
SND2017072104582605,131.825,-16.92211,402.86154,98.72005,6.589081256899002e-05,-3.488056231453716e-22,1.2989926594979658e-05,-1.3347833481745477e-08,6.35886251440305e-07,-7.425190664144702e-11,100.5649372024926
