SND,LON,LAT,L2XCO2[ppm],L2PSUR[kPa],i1,s1,i2,s2,i3,s3,weighted_cld_distance
SND2018101809312101,56.382584,30.052202,408.62485,80.84731,0.0023202654,0.009963834,0.0034998478,0.0051741484,0.0019259885,0.0077425973,15.907714
SND2018101809312131,56.37736,30.072247,409.01886,80.693375,0.003233547,0.012071677,0.004761293,0.006221366,0.0027311975,0.009006022,14.9750805
SND2018101809312132,56.38315,30.063847,412.0832,80.56484,0.002282183,0.00986895,0.003446544,0.005126814,0.001892734,0.0076844613,15.954217
SND2018101809312133,56.388878,30.05537,411.74854,80.87619,0.002279303,0.009861748,0.00344251,0.0051232195,0.0018902195,0.0076800412,15.957766
SND2018101809312173,56.38366,30.075418,409.42462,80.78885,0.00328732,0.012187343,0.004834677,0.00627861,0.0027790177,0.009073923,14.928736
SND2018101809312174,56.389317,30.066896,415.48047,80.289406,0.002414637,0.010196175,0.003631666,0.0052899793,0.0020085173,0.00788446,15.795688
SND2018101809312175,56.39484,30.058418,412.59348,80.50406,0.0023099987,0.00993832,0.0034854834,0.005161421,0.0019170195,0.0077269757,15.920176
SND2018101809312176,56.40029,30.049877,410.23413,80.24179,0.0027059084,0.010890186,0.0040362314,0.0056353584,0.0022642803,0.008304206,15.47566
SND2018101809312204,56.384064,30.086939,388.42093,80.577705,0.006641021,0.018301386,0.009280827,0.009278104,0.005825019,0.012499137,12.952763
SND2018101809312205,56.389587,30.07846,406.8323,80.999374,0.0038676104,0.013388427,0.0056213704,0.006871801,0.00329757,0.009771218,14.4719305
SND2018101809312206,56.395035,30.06992,411.63992,80.83534,0.0027331794,0.010953512,0.0040739425,0.005666829,0.0022883036,0.0083422195,15.447481
SND2018101809312207,56.40039,30.06134,413.04672,80.513855,0.002429546,0.01023253,0.0036524592,0.005308094,0.0020215712,0.007906595,15.77839
SND2018101809312208,56.405663,30.052717,406.38272,80.45223,0.0026550675,0.010771405,0.003965853,0.005576311,0.002219528,0.00823278,15.528959
SND2018101809312231,56.361584,30.132362,405.40433,81.86936,0.0006318233,0.004696595,0.0010474325,0.0025125009,0.00048987946,0.004281495,19.563038
SND2018101809312232,56.36738,30.123964,392.24872,80.63717,0.0019527249,0.009018245,0.0029825687,0.0047016037,0.0016063119,0.0071577495,16.392315
SND2018101809312237,56.395115,30.081379,409.63504,80.241264,0.0058022956,0.01692707,0.00818859,0.008607897,0.0050534485,0.011753736,13.332147
SND2018101809312238,56.40039,30.072758,409.28574,80.98843,0.0033788779,0.012382463,0.0049594296,0.006375129,0.0028605366,0.00918816,14.851542
SND2018101809312271,56.356277,30.152391,405.58234,81.50544,0.00016169986,0.0021358016,0.00029594795,0.0011787199,0.00011672606,0.002301617,23.392696
SND2018101809312272,56.362076,30.143995,408.3013,81.32664,0.00027556054,0.0029068058,0.00048519167,0.0015848023,0.00020455704,0.0029340559,21.894783
SND2018101809312273,56.367817,30.135525,407.42456,81.35951,0.0005450575,0.0043121157,0.0009133364,0.0023146193,0.00041934554,0.0040029315,19.978127
SND2018101809312274,56.37348,30.127007,400.8635,81.27698,0.001440202,0.0075626704,0.0022489135,0.0039702766,0.0011659479,0.006231042,17.247799
SND2018101809312301,56.351006,30.172422,403.65427,81.72148,6.0582657e-05,0.0012107192,0.00011907228,0.00068334007,4.1538475e-05,0.001471823,26.151367
SND2018101809312302,56.356815,30.16403,403.90714,81.45399,9.0775764e-05,0.0015296286,0.00017325311,0.00085539336,6.35742e-05,0.0017694524,25.015049
SND2018101809312303,56.362568,30.15556,404.78265,81.42656,0.00014351727,0.0019934599,0.00026495443,0.0011031668,0.00010295471,0.002179914,23.727892
SND2018101809312304,56.368244,30.147043,405.34656,81.3045,0.00024573374,0.002720506,0.0004362881,0.0014871187,0.0001813231,0.0027849004,22.216694
SND2018101809312305,56.37379,30.13857,406.6604,81.38471,0.00047366868,0.003975937,0.00080184353,0.002141026,0.00036174915,0.003755014,20.372604
SND2018101809312306,56.37926,30.130035,398.21204,81.36787,0.0011335608,0.006585003,0.0018011249,0.003475984,0.0009062516,0.005587349,17.920567
SND2018101809312331,56.345814,30.19246,401.98044,82.03085,2.6136388e-05,0.0007446374,5.4603042e-05,0.0004284321,1.7147617e-05,0.0010036377,28.51368
SND2018101809312332,56.351627,30.184065,402.3661,81.88548,3.6920588e-05,0.0009092569,7.522245e-05,0.00051903335,2.4665691e-05,0.001174632,27.54299
SND2018101809312333,56.357388,30.175598,403.22528,81.686386,5.379394e-05,0.0011303164,0.00010664566,0.0006396951,3.6654637e-05,0.0013942749,26.48533
SND2018101809312334,56.363068,30.167084,403.2991,81.56743,8.1410064e-05,0.0014362907,0.00015661119,0.0008051986,5.669039e-05,0.0016838395,25.32104
SND2018101809312335,56.368614,30.158611,404.94928,81.30026,0.00012854884,0.0018704637,0.00023922604,0.0010377105,9.1685775e-05,0.0020732582,24.037403
SND2018101809312336,56.374092,30.150076,407.38608,81.17633,0.0002191725,0.0025463973,0.00039237557,0.0013955885,0.00016075693,0.0026435317,22.538128
SND2018101809312337,56.379475,30.141502,406.4822,81.20632,0.00041687238,0.0036928903,0.0007122717,0.00199442,0.00031624758,0.0035428123,20.73152
SND2018101809312338,56.384773,30.132885,394.3306,81.79699,0.0009511268,0.005949688,0.0015306313,0.0031532447,0.00075343606,0.0051582116,18.413643
SND2018101809312371,56.340622,30.212494,403.54697,82.4613,1.2177627e-05,0.00047881674,2.6891596e-05,0.000280341,7.675898e-06,0.0007087918,30.659756
SND2018101809312372,56.34644,30.204102,402.36392,82.26994,1.6583002e-05,0.0005724069,3.5808047e-05,0.00033278015,1.0623343e-05,0.00081581593,29.79209
SND2018101809312373,56.352203,30.195637,402.57996,82.175285,2.3108656e-05,0.0006934713,4.8711157e-05,0.00040011766,1.5063621e-05,0.00094890926,28.85965
SND2018101809312374,56.357887,30.187122,402.10574,81.84968,3.3006643e-05,0.0008522122,6.779755e-05,0.0004877179,2.1921702e-05,0.0011161882,27.85788
SND2018101809312375,56.36344,30.178652,402.49207,81.69482,4.8337843e-05,0.0010625405,9.657612e-05,0.0006028095,3.275273e-05,0.0013279926,26.785849
SND2018101809312376,56.36892,30.170118,404.38943,81.3161,7.324367e-05,0.0013511354,0.00014198682,0.00075929175,5.072175e-05,0.0016046966,25.618076
SND2018101809312377,56.37431,30.161547,404.27225,81.199425,0.000116225274,0.0017645882,0.00021788062,0.0009812292,8.245926e-05,0.0019802516,24.320591
SND2018101809312378,56.37961,30.15293,405.48862,81.113144,0.00019739743,0.002396903,0.00035608764,0.0013168013,0.0001439932,0.002520506,22.832167
SND2018101809312401,56.335403,30.232525,402.06833,83.07403,6.219735e-06,0.00032468265,1.44215555e-05,0.00019303887,3.784764e-06,0.0005219496,32.547718
SND2018101809312402,56.34122,30.224134,401.9776,82.823555,8.181084e-06,0.00038044,1.859551e-05,0.00022477683,5.0503263e-06,0.00059134717,31.777504
SND2018101809312403,56.34698,30.215668,401.9839,82.64837,1.093546e-05,0.00044993844,2.4337945e-05,0.0002640817,6.8541526e-06,0.0006748986,30.962082
SND2018101809312404,56.35266,30.207155,403.33945,82.2012,1.4918063e-05,0.000538439,3.2461314e-05,0.00031379025,9.503886e-06,0.0007774361,30.089403
SND2018101809312405,56.35821,30.198685,402.27338,81.98251,2.0781226e-05,0.0006521867,4.4144104e-05,0.00037721143,1.3471261e-05,0.00090412365,29.157951
SND2018101809312406,56.36369,30.190151,403.13998,81.72142,2.9715682e-05,0.00080199796,6.150495e-05,0.0004600835,1.9627581e-05,0.0010640514,28.153025
SND2018101809312407,56.369076,30.18158,402.98694,81.523445,4.3777392e-05,0.0010033712,8.809615e-05,0.00057053176,2.9508947e-05,0.0012693898,27.064312
SND2018101809312408,56.374374,30.172964,403.44702,81.239105,6.666966e-05,0.0012796301,0.00013012828,0.0007206556,4.5942077e-05,0.0015374193,25.882334
SND2018101809312431,56.33012,30.252548,402.33514,83.14368,3.4322932e-06,0.00023023854,8.309426e-06,0.00013875993,2.0244804e-06,0.00039814613,34.218258
SND2018101809312432,56.33594,30.244158,402.58194,83.200294,4.3914397e-06,0.00026549544,1.0442941e-05,0.00015910997,2.6239006e-06,0.00044543436,33.525795
SND2018101809312433,56.341705,30.235695,403.90894,82.8147,5.704573e-06,0.0003088509,1.33103495e-05,0.00018398926,3.455581e-06,0.00050179684,32.79067
SND2018101809312434,56.347393,30.227182,402.1579,82.78736,7.4995214e-06,0.0003617792,1.7154318e-05,0.00021417675,4.6085156e-06,0.00056837825,32.021935
SND2018101809312435,56.352947,30.218714,402.64606,82.700905,9.97956e-06,0.00042676044,2.2358494e-05,0.00025100188,6.2250783e-06,0.00064736063,31.219118
