 31 3900.875100 9.650E-26 8.196E-02.07150.084 1486.77620.780.000000          1 1 3          0 1 0 32 10 23       33 10 24      4455504169 5 2 3 0    65.0   67.0
 31 3900.885540 1.062E-26 1.186E-02.07390.091 1467.40860.790.000000          3 1 1          0 0 1 22  9 14       23  8 15      4465504169 6 2 4 0    45.0   47.0
 31 3900.894610 1.545E-26 6.261E-04.07540.083  766.02140.780.000000          0 0 4          0 0 0 20 13  7       19 14  6      4462505059 6 2 4 0    41.0   39.0
 31 3900.897490 5.699E-26 1.943E-02.07660.103 1183.08740.780.000000          0 0 5          0 0 1 18  3 16       17  2 15      4465504169 6 2 4 0    37.0   35.0
 31 3900.947390 4.112E-26 3.045E-03.07110.079  971.79750.800.000000          0 0 4          0 0 0 30 13 17       29 14 16      4462505059 6 2 4 0    61.0   59.0
 31 3901.051120 2.555E-26 9.016E-04.07120.080  812.40580.800.000000          3 1 0          0 0 0 29 11 19       29 12 18      4455505059 6 2 4 0    59.0   59.0
 31 3901.051800 1.590E-25 8.683E-02.07090.090 1414.04640.800.000000          1 1 3          0 1 0 35  7 28       36  7 29      4455504169 5 2 3 0    71.0   73.0
 31 3901.066570 2.289E-26 6.169E-04.07700.084  624.57230.780.000000          0 0 4          0 0 0 15 12  4       15 13  3      4452505059 6 2 4 0    31.0   31.0
 31 3901.069650 1.928E-26 8.084E-04.07490.083  782.82530.790.000000          0 0 4          0 0 0 21 13  9       20 14  6      4462505059 6 2 4 0    43.0   41.0
 31 3901.078280 9.270E-26 1.316E-03.07140.089  617.92700.800.000000          0 0 4          0 0 0 28  8 20       29  9 21      4465505059 6 2 4 0    57.0   59.0
 31 3901.116340 4.054E-26 2.758E-03.07140.080  947.44840.800.000000          0 0 4          0 0 0 29 13 17       28 14 14      4462505059 6 2 4 0    59.0   57.0
 31 3901.154100 1.848E-25 5.398E-02.06650.095 1296.59930.820.000000          3 2 0          0 1 0 37  1 37       38  0 38      4465504169 6 2 4 0    75.0   77.0
 31 3901.167420 3.648E-26 4.816E-04.07340.088  563.34820.790.000000          0 0 4          0 0 0 23  9 15       24 10 14      4465505059 6 2 4 0    47.0   49.0
 31 3901.182050 1.185E-26 2.964E-04.07120.083  741.57700.800.000000          3 1 0          0 0 0 29 10 20       29 11 19      4455505059 6 2 4 0    59.0   59.0
 31 3901.208000 4.886E-26 2.430E-02.06660.093 1421.88240.830.000000          3 2 0          0 1 0 40  1 39       41  2 40      4465504969 6 2 4 0    81.0   83.0
 31 3901.223420 2.301E-26 1.005E-03.07440.083  800.46820.790.000000          0 0 4          0 0 0 22 13  9       21 14  8      4462505059 6 2 4 0    45.0   43.0
 31 3901.228600 2.261E-25 8.963E-02.07060.094 1359.40660.810.000000          1 1 3          0 1 0 37  3 34       38  3 35      4455504969 5 2 3 0    75.0   77.0
 31 3901.243400 1.187E-25 8.401E-02.07130.086 1455.44870.780.000000          1 1 3          0 1 0 33  9 24       34  9 25      4455504169 5 2 3 0    67.0   69.0
 31 3901.251640 3.950E-26 2.481E-03.07180.080  923.93690.800.000000          0 0 4          0 0 0 28 13 15       27 14 14      4462505059 6 2 4 0    57.0   55.0
 31 3901.255200 1.084E-25 3.203E-02.06760.095 1293.39940.820.000000          3 2 0          0 1 0 36  1 35       37  2 36      4465504169 6 2 4 0    73.0   75.0
 31 3901.281700 1.401E-25 8.557E-02.07110.088 1431.17530.790.000000          1 1 3          0 1 0 34  8 27       35  8 28      4455504169 5 2 3 0    69.0   71.0
 31 3901.301800 6.150E-26 7.616E-02.07230.079 1544.39240.760.000000          1 1 3          0 1 0 29 12 17       30 12 18      4455504169 5 2 3 0    59.0   61.0
 31 3901.322700 2.672E-26 1.222E-03.07390.082  818.95010.790.000000          0 0 4          0 0 0 23 13 11       22 14  8      4462505059 6 2 4 0    47.0   45.0
 31 3901.344570 3.787E-26 2.208E-03.07210.081  901.26320.800.000000          0 0 4          0 0 0 27 13 15       26 14 12      4462505059 6 2 4 0    55.0   53.0
 31 3901.346440 1.556E-26 2.235E-04.06960.093  676.79560.820.000000          3 1 0          0 0 0 37  3 35       38  4 34      4465505059 6 2 4 0    75.0   77.0
 31 3901.386540 3.010E-26 1.450E-03.07340.082  838.27070.790.000000          0 0 4          0 0 0 24 13 11       23 14 10      4462505059 6 2 4 0    49.0   47.0
 31 3901.394010 3.566E-26 1.941E-03.07250.081  879.42740.790.000000          0 0 4          0 0 0 26 13 13       25 14 12      4462505059 6 2 4 0    53.0   51.0
 31 3901.409220 3.311E-26 1.691E-03.07290.081  858.42990.790.000000          0 0 4          0 0 0 25 13 13       24 14 10      4462505059 6 2 4 0    51.0   49.0
 31 3901.415500 3.261E-26 1.402E-02.06960.092 1381.43570.830.000000          0 1 4          0 1 0 38  4 34       39  3 37      4465504169 6 2 4 0    77.0   79.0
