SND,LON,LAT,L2XCO2[ppm],L2PSUR[kPa],i1,s1,i2,s2,i3,s3,weighted_cld_distance
SND2017072104582478,131.80647,-16.99918,402.23633,98.87476,0.014113602165011558,-0.09156320861310742,0.0067696828587488385,-0.029024019990123252,-0.010451147792394467,0.1063084585819256,108.7815035569941
SND2017072104582501,131.88763,-16.984852,400.10037,98.68862,0.013186153212460694,-0.06618574097272713,-0.0003424917943758717,0.025375814519568413,0.0030531540513933936,-0.03683092361200326,104.14015182877561
SND2017072104582502,131.87544,-16.98429,400.41937,98.65108,0.007575260376742265,-0.00855174293028447,0.0043368365502361545,-0.03618442631178388,0.002757506669535225,-0.024811054525181706,104.62251290134908
SND2017072104582503,131.86317,-16.983631,401.09293,98.525635,0.01172349002526119,-0.052358433219076475,0.0017774702982182632,-0.01532818167485206,-0.0024676868562798866,-0.0025218662430717786,104.87875415749126
SND2017072104582504,131.85088,-16.98288,401.44098,98.6966,0.005571568105268865,0.0037457226843261794,-0.008658845244767914,0.06528777776888382,0.003610437423369073,-0.054798672234416416,105.46330829662976
SND2017072104582505,131.83867,-16.982037,401.7837,98.5723,0.010812959211048008,-0.023281951878077082,-0.001355277061214576,0.029515895511469274,-0.007771667818476835,0.09018924640739327,105.95170390252164
SND2017072104582506,131.82642,-16.981123,401.00125,98.7714,0.009172218425836102,-0.031679507916914304,0.002016757396175236,-0.020761396019230733,0.0008841806452637527,-0.023631709943231854,106.21712339023067
SND2017072104582507,131.81418,-16.980137,400.1415,98.92827,0.00028352715067359567,0.08162736412962343,0.007869620040408809,-0.06772867232567181,-0.0029933006058593765,0.062397429419008825,106.70782788090855
SND2017072104582508,131.80196,-16.97908,402.47812,98.78824,0.01637208865360033,-0.10027397249465146,0.013138409653065869,-0.106538191175357,0.00747093524547721,-0.07622462308701801,106.9772248784129
SND2017072104582531,131.88309,-16.964815,401.71506,98.58994,0.008779859778781575,-0.030746024180251748,-0.00024496330677242984,0.008743294307202828,0.013367215455727973,-0.1642778267286061,102.26776159560944
SND2017072104582532,131.8709,-16.964266,401.59705,98.37396,0.012524936737263489,-0.04413668162378314,0.0002476358648807537,-0.006768598620382359,0.0186035848817474,-0.2098706578796677,102.76292294265721
SND2017072104582533,131.85863,-16.963625,400.57294,98.523224,0.009307332230804741,-0.03012311658874931,0.0018957567017460167,-0.000989529362247855,-0.0022083253596525613,0.03868619486919755,103.03357637807643
SND2017072104582534,131.84633,-16.962887,401.0551,98.695274,0.012561913161727275,-0.06549804811134555,0.006545726665156334,-0.03746837771082169,0.002797508349460195,-0.01549250136603883,103.63276061233388
SND2017072104582535,131.8341,-16.96206,401.73404,98.71516,0.0007882640404149996,0.04626296949041419,-0.002070886725079443,0.01840082409775005,0.0032954052667079365,-0.052487586757897914,104.13298751671623
SND2017072104582536,131.82187,-16.96115,400.87402,98.6834,0.01097433196618112,-0.08109705439985272,-0.0002777674784915209,-0.0036225007697538603,0.0028562103311355817,-0.06505968342903382,104.4119235308642
SND2017072104582537,131.80963,-16.960165,400.83243,98.78221,0.013317839401014086,-0.0489563463440996,-0.006233417351304902,0.05349295122262619,-0.0012878766610297273,0.01915443794302606,104.91377170172156
SND2017072104582538,131.7974,-16.95911,401.27292,98.785286,0.02128035725019804,-0.14767119743922005,-0.007349361496245821,0.09619821655498666,-0.009286368234566283,0.12688505135568134,105.19603381962955
SND2017072104582571,131.87852,-16.944834,400.5475,98.55971,0.009917731787610655,-0.04205251174841191,-0.003174522161964763,0.04614930669380057,-0.004235556733374905,0.046715215675683236,100.41748320845352
SND2017072104582572,131.86633,-16.944288,399.58054,98.711655,0.019801926021251755,-0.1370230192197825,-0.006394194878748937,0.057936622577857144,0.0026464123555654537,0.04033306754215991,100.92560109806472
SND2017072104582573,131.85406,-16.943647,400.11807,98.5791,0.006711215819607316,-0.025909416333291493,0.006964126486879915,-0.04236193519222206,0.005688138568053914,-0.10479455017459555,101.43494627484841
SND2017072104582574,131.84177,-16.942911,400.6017,98.5806,0.008425531059526991,-0.0056770232228060295,0.003636951557419383,0.0015153849855004606,-0.015015275726791802,0.20747193076208212,101.72252635029275
SND2017072104582575,131.82956,-16.942085,401.09604,98.675514,0.003110134332742654,0.048733711922156614,0.001461365257855418,-0.00034810657789278375,-0.007540386841441416,0.1041310046015145,102.33719616747855
SND2017072104582576,131.8173,-16.941175,401.2647,98.677925,0.004722544381928341,0.03596978323969958,-0.0011442038871400323,0.032399513905972746,0.01441162165374958,-0.2113697341950018,102.84953548077176
SND2017072104582577,131.80507,-16.940193,403.27313,98.59442,0.006427049269504972,-0.017365166606525567,0.007384582101962593,-0.042255990179141965,-0.004985089767923152,0.0702474472878277,103.14318154855245
SND2017072104582578,131.79285,-16.93914,402.3826,98.607864,0.010301684881060976,-0.003985783763674194,-0.00021883545101712178,0.01636519069338837,-0.006622533869789508,0.09075364381132182,103.65545853056676
SND2017072104582601,131.87396,-16.924854,402.8719,98.57473,0.0062236616701891526,-0.017683369448341563,-0.002282198835657478,0.020282200602116753,0.001280953183128636,-0.0008680439897476498,98.58995643064787
SND2017072104582602,131.86177,-16.924309,401.7701,98.66157,0.005003535205740854,-0.016141146518563347,0.006462402991820063,-0.026172350610983063,-0.005325531819555929,0.06794127107496498,99.11116753105165
SND2017072104582603,131.8495,-16.92367,403.57193,98.58096,0.010025824605105203,-0.042978554374816305,-0.0004208264384903113,0.010554491169493153,-0.009179983450344513,0.11309956772501016,99.63333791665661
SND2017072104582604,131.8372,-16.922935,401.40698,98.73437,-0.0011323058319669679,0.050412509476823436,-0.0019184852497037854,0.01325919203745213,-0.00016057606896852152,0.02933655849514229,99.93553370631255
SND2017072104582605,131.825,-16.92211,402.86154,98.72005,0.007853064645359193,-0.018638919181284262,-0.0020616251154864144,0.018523208774646284,0.005746035499065233,-0.03496146865284119,100.5649372024926
SND2017072104582606,131.81276,-16.92119,403.75323,98.72141,0.011882342034008161,-0.04828693763634239,0.002784462261976718,-0.020905632119342123,-0.001017639717180195,0.004269236791665467,101.08922808580402
SND2017072104582607,131.80052,-16.920197,401.8085,98.84013,0.010519953259015282,-0.023305882899668954,-0.003434084752128259,0.041175216626823434,-0.007674501889146843,0.08932646357354296,101.39670215154469
SND2017072104582608,131.7883,-16.91913,401.9156,98.93529,0.0093748273503231,-0.011687035954137484,0.007425802910521449,-0.0069444522516363,-0.004936048572195953,0.1258313976595598,101.92030534333253
SND2017072104582631,131.86943,-16.90476,400.18,98.88068,0.0063236201922058565,0.019191790392918087,-0.005034718764361272,0.04855088854193492,-0.0004131699700633337,0.04159268532254818,96.78577682367366
SND2017072104582632,131.85724,-16.904202,401.42062,98.918236,0.006802184356882979,0.01691771005225707,-0.0031145215741890933,0.036685896646516024,-0.005148725512832565,0.052092685876407786,97.32019130375642
