# MODIS Aqua GEOGRAPHIC METADATA TEXT FILE day 2017-07-21
# NFiles = 288, max geo IngestTime = 2018-01-29 19:56:28.888425
# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MYD03.A2017202.0130.061.2018029162526.hdf,2017-07-21 01:30,61,80921,B,-111.767357331748,-57.7353287467952,-81.948882795066,161.885147485396,-111.765344876354,160.041875309815,172.23030134612,-143.658209637315,-69.3441706260407,-81.458088339254,-63.5625374733792,-57.4781084450041
MYD03.A2017202.0135.061.2018029162230.hdf,2017-07-21 01:35,61,80921,D,-144.290848553753,-41.995339910198,-64.1054289143678,171.868895533942,-144.289430608933,171.66844635912,171.870616155827,-158.184232560205,-57.8004800176582,-64.0627560563939,-45.8427762656457,-41.8294928817346
MYD03.A2017202.0140.061.2018029162112.hdf,2017-07-21 01:40,61,80921,D,-158.739973920176,-24.8822917355242,-46.2728449080461,169.926920552675,-158.737000723177,171.691344041753,169.905596979328,-166.28777324728,-42.0683389715442,-46.2909954471159,-27.9753689278828,-24.7850349357702
MYD03.A2017202.0145.061.2018029162232.hdf,2017-07-21 01:45,61,80921,D,-166.710096311181,-7.30922891771929,-28.2983263743116,167.111683353756,-166.705145846176,169.8739432473,167.090804960407,-171.659857506853,-24.9563491310492,-28.3204821113514,-10.1916611538928,-7.26311039675107
MYD03.A2017202.0150.061.2018029162309.hdf,2017-07-21 01:50,61,80921,D,-171.931355893627,10.5266092348677,-10.3819462008955,163.370895006013,-171.9251796935,167.116294831419,163.362146672212,-175.65823872263,-7.3809950320298,-10.4011382843707,7.53750308141079,10.5578416772117
MYD03.A2017202.0155.061.2018029184047.hdf,2017-07-21 01:55,61,80922,D,-175.754680613232,28.4640335104486,7.46592922320911,158.233090434268,-175.666054733357,163.38437652675,158.161598119469,-178.702718265505,10.4615712518282,7.44837963903952,25.1457906448661,28.617765536613
MYD03.A2017202.0200.061.2018029184132.hdf,2017-07-21 02:00,61,80922,D,-178.678005286564,46.4065803158994,25.091303633437,150.372487243542,-178.402319069158,158.250437676483,150.204017248331,179.202585683365,28.4067547317251,25.0769543291994,42.2269204700897,46.6813124259996
MYD03.A2017202.0205.061.2018029184413.hdf,2017-07-21 02:05,61,80922,D,179.245734625916,64.3134111116127,42.2084068976036,135.938175867282,179.744936286015,150.412258270251,135.588823235844,178.692191220913,46.3342221558966,42.1988433868282,58.0026860121803,64.6515924033217
MYD03.A2017202.0210.061.2018029184400.hdf,2017-07-21 02:10,61,80922,D,-171.803996525,82.2419396900611,58.073188060808,102.785159958616,179.589412924845,136.010544582568,102.464279364278,-171.119830618032,64.1834339048282,58.0696754053496,69.4672564675175,82.322493794831
MYD03.A2017202.0215.061.2018029184756.hdf,2017-07-21 02:15,61,80922,D,180,89.9859526970739,68.66095490616,-180,-169.618470233204,102.983734892087,50.423829267175,-24.7479982938072,81.7197125160512,69.7192260674494,68.3355257242037,79.1454496436229
MYD03.A2017202.0220.061.2018029184114.hdf,2017-07-21 02:20,61,80922,B,50.089150961695,79.8808860568589,56.0705017003681,-25.4743818795938,-27.3259530018686,50.0911720628922,21.1477665917283,-19.5064133499041,79.5692191930948,68.6955807391107,55.8532333650935,61.4617671293878
MYD03.A2017202.0225.061.2018029184125.hdf,2017-07-21 02:25,61,80922,N,20.5802412189972,61.9634718757467,39.9654021421648,-20.4270642634697,-20.1429390150312,20.5815886021474,7.90231096181808,-20.4313366420308,61.9459809629745,56.1363090816207,39.8353032807683,43.6543164145108
MYD03.A2017202.0230.061.2018029184332.hdf,2017-07-21 02:30,61,80922,N,7.45346513472893,44.0634863422795,22.6825182953339,-22.6412501176464,-20.7160090517296,7.45722459393567,0.373274410398512,-22.6639936261092,44.0851602491022,40.0336320179742,22.612271723629,25.7400956559081
MYD03.A2017202.0235.061.2018029184030.hdf,2017-07-21 02:35,61,80922,N,0.0630790987085446,26.0444505814877,5.02705302043867,-25.6687516267952,-22.8007363112704,0.0684833453540592,-4.68435876262242,-25.6885969953204,26.074910727325,22.752666735026,5.00320990212436,7.95360166311956
MYD03.A2017202.0240.061.2018029184702.hdf,2017-07-21 02:40,61,80922,N,-4.82551736382982,8.13062247517549,-12.8210003223434,-29.6391093979428,-25.755420990008,-4.79472423044687,-8.42663251055039,-29.6453961348218,8.16111416249962,5.09678531183196,-12.8575484817415,-9.73722177423164
MYD03.A2017202.0245.061.2018029184433.hdf,2017-07-21 02:45,61,80922,N,-8.41595086460101,-9.66522970626217,-30.7225518107211,-35.1087731082781,-29.6497395284651,-8.2123179205125,-11.1508162802229,-35.1161087500206,-9.6434943848976,-12.7680246146889,-30.8951067277389,-27.2458758494278
MYD03.A2017202.0250.061.2018029184014.hdf,2017-07-21 02:50,61,80922,N,-11.1221594507585,-27.1710216526552,-48.5856072499376,-43.5698285895648,-35.0885366735807,-10.7410059193275,-12.9528310859825,-43.6617433372746,-27.1569157465351,-30.6634857433277,-48.8801263152662,-44.1257983212655
MYD03.A2017202.0255.061.2018029184249.hdf,2017-07-21 02:55,61,80922,N,-12.7457571422088,-44.0835011301551,-66.4125905232003,-59.4114526820504,-43.5263811457382,-12.3117836299522,-12.7604988532507,-59.690899862208,-44.0743260389159,-48.5075338242518,-66.7388567575347,-59.4840709842301
MYD03.A2017202.0300.061.2018029184505.hdf,2017-07-21 03:00,61,80922,N,3.22381092826423,-59.5324116205539,-84.2511865093771,-95.3971794961272,-59.3157901463229,-11.9070628988448,4.71351247219308,-95.6372466147738,-59.5287886530896,-66.2395863010067,-84.1005097543658,-69.8238116155189
MYD03.A2017202.0305.061.2018029185334.hdf,2017-07-21 03:05,61,80922,N,180,-67.4367481223653,-89.9864158093605,-180,-95.1707566461341,5.69706486161817,143.416311168466,-145.886534547699,-70.0893809126986,-83.4638143259045,-77.2135925626599,-67.1016671386387
MYD03.A2017202.0310.061.2018029184428.hdf,2017-07-21 03:10,61,80922,B,-146.29490567572,-54.4078130352097,-77.9574301648283,142.837604914405,-146.292955398685,141.383744526513,147.682377543375,-172.58213293182,-67.479946276496,-77.6605986391234,-59.6111499107324,-54.1732349488238
MYD03.A2017202.0315.061.2018029184304.hdf,2017-07-21 03:15,61,80922,D,-173.213143076414,-38.2582549623495,-60.1140946820319,146.821717136697,-173.211858612839,147.268146212692,146.812887577851,174.927642125827,-54.4755598352483,-60.101130316593,-41.8693362220465,-38.1095261392468
MYD03.A2017202.0320.061.2018029184420.hdf,2017-07-21 03:20,61,80922,D,174.399801783997,-20.9849500673424,-42.2775799188378,144.650444465211,174.403275032845,146.671840640225,144.627959988023,167.621797343739,-38.3316637010881,-42.2968507650826,-23.9958651913085,-20.9005078899021
MYD03.A2017202.0325.061.2018029184635.hdf,2017-07-21 03:25,61,80922,D,167.232476025352,-3.33556400119682,-24.2900912074954,141.644596220082,167.237915347473,144.610874054179,141.62591409725,162.631009088707,-21.058961005409,-24.3120422853311,-6.2197548620913,-3.2986729932811
MYD03.A2017202.0330.061.2018029184330.hdf,2017-07-21 03:30,61,80922,D,162.397254596368,14.5343570713741,-6.37924066501571,137.648980980076,162.403638558955,141.649451582918,137.628936296688,158.851723908765,-3.40727482426078,-6.39811716548787,11.503470539819,14.5908129685934
MYD03.A2017202.0335.061.2018029184457.hdf,2017-07-21 03:35,61,80923,D,158.802582922464,32.4791405874366,11.4344456436551,132.064707957942,158.931396092851,137.663956218578,131.976227436746,156.029000930995,14.4721159564907,11.4175202814636,29.0268902352419,32.6615198639488
MYD03.A2017202.0340.061.2018029184218.hdf,2017-07-21 03:40,61,80923,D,156.057577561201,50.4118009626558,28.9779052705809,123.231647348539,156.377369465652,132.084488793363,123.028710402949,154.17070589966,32.4204322409392,28.9644892388192,45.9154415344511,50.7107011789596
MYD03.A2017202.0345.061.2018029184522.hdf,2017-07-21 03:45,61,80923,D,154.410517613004,68.3214453488348,45.9113559828966,106.112561415924,154.776750786798,123.277728558694,105.732956751598,154.397959813958,50.3345824101565,45.9031569674797,61.1471707033438,68.6485717796015
MYD03.A2017202.0350.061.2018029184722.hdf,2017-07-21 03:50,61,80923,D,178.605472746731,86.2504798160045,61.2469432197192,66.4480294382786,155.420172766885,106.206707583867,66.2744330545586,-178.464246203409,68.1539076770873,61.2443829182133,70.6066682594189,85.9235886228555
MYD03.A2017202.0355.061.2018029184851.hdf,2017-07-21 03:55,61,80923,D,180,89.9875352197292,66.4743871691143,-180,-178.763715973383,66.6735991529746,16.8060776990127,-46.5063001201762,85.3056367153079,70.9077647661578,66.1520154648299,75.231209587756
MYD03.A2017202.0400.061.2018029184209.hdf,2017-07-21 04:00,61,80923,B,16.324925752475,75.8730183024075,52.6350018257777,-46.8879138776522,-48.3388998375643,16.3268287015422,-7.39547542524865,-44.2397659085828,75.6802060013086,66.5097786036121,52.4428537582575,57.4860403894152
MYD03.A2017202.0405.061.2018029184502.hdf,2017-07-21 04:05,61,80923,N,-7.93543949131921,57.9594624470883,36.1807310866823,-45.5579969383819,-44.7567100606203,-7.93352504527225,-18.8240107355636,-45.5685343806021,57.9619250379696,52.701827653983,36.0667787439609,39.6676254683567
MYD03.A2017202.0410.061.2018029184240.hdf,2017-07-21 04:10,61,80923,N,-19.2388222121709,40.0556316412254,18.7603813711905,-47.9690931110775,-45.8114988765484,-19.2345997540369,-25.6324152481326,-47.9928289385535,40.0800201461062,36.2495068669059,18.7028883342178,21.7558437748153
MYD03.A2017202.0415.061.2018029184303.hdf,2017-07-21 04:15,61,80923,N,-25.9012662687736,22.0326352948513,1.04534061616473,-51.1821093654144,-48.1090058514796,-25.8954973862226,-30.3317699277724,-51.1988988522895,22.0632236422227,18.8310062135452,1.02788887852536,3.98818418992273
MYD03.A2017202.0420.061.2018029184130.hdf,2017-07-21 04:20,61,80923,N,-30.4427439361786,4.13426915925244,-16.8253211282073,-55.4097424651602,-51.2452185498108,-30.3723434310137,-33.8303316134487,-55.4178519848666,4.16270231633493,1.10967783938376,-16.8926099036071,-13.6889127310425
MYD03.A2017202.0425.061.2018029184025.hdf,2017-07-21 04:25,61,80923,N,-33.8140660313749,-13.6174461222658,-34.7255793431444,-61.3732452784385,-55.4095185552971,-33.5710270590502,-36.3667497025035,-61.380840746413,-13.5989165440109,-16.7730493135056,-34.9278990781018,-31.0992734286369
MYD03.A2017202.0430.061.2018029184524.hdf,2017-07-21 04:30,61,80923,N,-36.3353772954527,-31.0249087091752,-52.5724636423229,-70.9016096705829,-61.3495775692307,-35.9097247570464,-37.8889042956745,-71.0461699737284,-31.0120033513486,-34.6632532109228,-52.8904279368694,-47.7523695937692
MYD03.A2017202.0435.061.2018029184709.hdf,2017-07-21 04:35,61,80923,N,-36.7081635451775,-47.7300124822687,-70.405094472538,-89.7645274278035,-70.8520848961865,-37.185941181782,-36.6860643274445,-90.0615829391989,-47.723526952054,-52.4875856911421,-70.7068546191651,-62.4819589150266
MYD03.A2017202.0440.061.2018029184803.hdf,2017-07-21 04:40,61,80923,N,9.84554386109162,-62.5547327196725,-88.2438492468229,-132.06194834528,-89.64694423247,-35.7573077499039,16.7956410312701,-132.133757012976,-62.5522729544275,-70.1807995221534,-87.0539942148057,-70.5650840197182
MYD03.A2017202.0445.061.2018029185038.hdf,2017-07-21 04:45,61,80923,N,180,-65.0489119651258,-89.9875240350597,-180,-131.819197566813,11.6308764794445,120.991167578372,-178.684808060069,-70.8820536817032,-86.4873941315377,-73.3066526740962,-64.7342392051523
