# MODIS Aqua GEOGRAPHIC METADATA TEXT FILE day 2017-06-05
# NFiles = 288, max geo IngestTime = 2018-01-29 18:10:28.266442
# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MYD03.A2017156.0135.061.2018029172107.hdf,2017-06-05 01:35,61,80251,D,-166.040605351851,0.161676124723002,-20.7691200659621,168.689947252149,-166.035071552164,171.836020475926,168.67470387615,-170.376545635404,-17.6075270586106,-20.7906932954217,-2.74489003897715,0.191700592029633
MYD03.A2017156.0140.061.2018029172523.hdf,2017-06-05 01:40,61,80251,D,-170.580415329272,18.0453461737931,-2.87823346526962,164.456312730728,-170.573862957974,168.695841653764,164.419366309572,-173.97928655828,0.0894951098933246,-2.89704535637811,14.9550399112714,18.124808228725
MYD03.A2017156.0145.061.2018029172759.hdf,2017-06-05 01:45,61,80252,D,-173.991846359424,36.0735796598436,14.8893975064957,158.388431876548,-173.830815672773,164.472734007664,158.279244877728,-176.62530443978,17.9837655980871,14.8730009292732,32.4682523935188,36.2814811320155
MYD03.A2017156.0150.061.2018029172440.hdf,2017-06-05 01:50,61,80252,D,-176.58910264672,53.9863397596181,32.4259087390268,148.507858989242,-176.239430203869,158.41646243572,148.265093875653,-178.233866607616,36.0093564384132,32.4134691680177,49.1410901571666,54.3057701231473
MYD03.A2017156.0155.061.2018029172403.hdf,2017-06-05 01:55,61,80252,D,-177.064557874182,71.903049014407,49.1534231329034,128.381112060023,-177.587510083807,148.555200225114,127.956829886558,-177.03987472823,53.9066053500231,49.1460413769667,63.7335955308304,72.2078632533351
MYD03.A2017156.0200.061.2018029172434.hdf,2017-06-05 02:00,61,80252,D,-101.081974290726,89.8289001442873,63.8784440641412,83.0311960521507,-175.909544068475,128.506178902471,83.0429898299584,-90.7639982920402,71.6873697092347,63.8769316684746,70.9517252645854,87.5756383047967
MYD03.A2017156.0205.061.2018029172535.hdf,2017-06-05 02:05,61,80252,D,180,89.9873003671366,64.1208574257291,-180,-102.279254731995,83.2607834989747,37.9341084020881,-17.5893099435367,87.2109662969944,71.2954536482079,63.8314979991764,71.6935447514474
MYD03.A2017156.0210.061.2018029172025.hdf,2017-06-05 02:10,61,80252,B,37.3850687431173,72.2922990514719,49.476101546238,-17.8451725392002,-18.7814304533684,37.386824590755,17.4571768140115,-16.5601209502826,72.1740038113149,64.1754948860804,49.290001233236,53.9204505226057
MYD03.A2017156.0215.061.2018029172031.hdf,2017-06-05 02:15,61,80252,N,16.9051555695379,54.3748927490063,32.7585321162666,-18.1580717091213,-16.9784025208602,16.9062830843644,7.30419238757861,-18.173221617187,54.3879724214317,49.540152807324,32.6576161981029,36.0880225829426
MYD03.A2017156.0220.061.2018029172352.hdf,2017-06-05 02:20,61,80252,N,6.91353963720098,36.4583705767313,15.3134379410146,-20.7266381708631,-18.3773043237312,6.91786284665436,1.06326300897083,-20.7503655800418,36.4845767500685,32.8296791349927,15.2642886056036,18.2620193591132
MYD03.A2017156.0225.061.2018029172207.hdf,2017-06-05 02:25,61,80252,N,0.820401992373657,18.5110109220636,-2.45815756760504,-24.1155854710247,-20.8521639147247,0.826385143569519,-3.36797254151467,-24.1288257183411,18.5424567513607,15.3837573629449,-2.46900136066403,0.502065593701324
MYD03.A2017156.0230.061.2018029173044.hdf,2017-06-05 02:30,61,80252,N,-3.44012422022293,0.620952038186665,-20.3532441969795,-28.6196192186131,-24.1772856263027,-3.33179098236126,-6.65158545697965,-28.6263608442221,0.649763097409737,-2.39873116367552,-20.4475757032886,-17.1611543048455
MYD03.A2017156.0235.061.2018029172112.hdf,2017-06-05 02:35,61,80252,N,-6.63135774005261,-17.0900973491634,-38.3450058339804,-35.1202633809128,-28.6031158698088,-6.34294113579089,-9.02840200118944,-35.1286575126074,-17.073863009797,-20.3020367114489,-38.5715251870797,-34.5617232304608
MYD03.A2017156.0240.061.2018029172023.hdf,2017-06-05 02:40,61,80252,N,-8.98970413501611,-34.4918866188352,-56.1869506639942,-45.8751618361223,-35.0905388347812,-8.51068547024888,-10.2350289046569,-46.0245857893357,-34.479784029121,-38.2811546991024,-56.5197165455343,-50.9766052077427
MYD03.A2017156.0245.061.2018029172336.hdf,2017-06-05 02:45,61,80252,N,-7.81371661125503,-50.9552440163068,-74.0252102962508,-68.1442986605726,-45.8185057073945,-9.51992318057185,-7.72803191370276,-68.4785420150744,-50.9483633354667,-56.0898538823863,-74.2881012398359,-64.9362489644992
MYD03.A2017156.0250.061.2018029173351.hdf,2017-06-05 02:50,61,80252,N,180,-65.0562251797678,-89.9923442671579,-180,-67.9966413678461,-6.56236963803402,111.124181171958,-115.414896988375,-65.0526953785494,-73.7372214075915,-86.4749515118073,-70.5441758009523
MYD03.A2017156.0255.061.2018029172714.hdf,2017-06-05 02:55,61,80252,N,-115.289555552116,-62.5452149473591,-88.1855297043231,103.703040697442,-115.283757520788,100.461824219528,149.718704142187,-156.995462270637,-70.8837562008688,-86.4732686886792,-69.7393703559927,-62.2592343998126
MYD03.A2017156.0300.061.2018029172321.hdf,2017-06-05 03:00,61,80252,B,-157.568574208928,-47.710956731265,-70.3467560872697,149.494233298991,-157.566912581398,148.703215385482,150.554298588594,-175.820364756387,-62.6041813351906,-70.2243626528991,-52.0567417579979,-47.5194193917026
MYD03.A2017156.0305.061.2018029173510.hdf,2017-06-05 03:05,61,80252,D,-176.401890490916,-31.0129764242105,-52.5152820416725,149.038194999748,-176.399854001392,150.306729264188,149.021341610832,174.516076702703,-47.7829993576441,-52.5291650279334,-34.3015410250994,-30.8958543735197
MYD03.A2017156.0310.061.2018029173238.hdf,2017-06-05 03:10,61,80252,D,174.048863268983,-13.5994164245674,-34.6644043222461,146.502368802115,174.053240932249,148.92949283087,146.47923192872,168.413645777509,-31.0856246102368,-34.6858615353143,-16.5241432960041,-13.5376450937055
MYD03.A2017156.0315.061.2018029172153.hdf,2017-06-05 03:15,61,80252,D,168.093643755777,4.15155134900054,-16.7633030348528,143.129268193495,168.099434056293,146.494516451902,143.118347266053,164.020898769214,-13.6739951840152,-16.7840320925136,1.21480066598302,4.17403209660975
MYD03.A2017156.0320.061.2018029172639.hdf,2017-06-05 03:20,61,80253,D,163.854837370017,22.0571427537138,1.11253259026697,138.583494205402,163.874569371069,143.136566153518,138.532412799503,160.619353988597,4.08105892365687,1.09410959210962,18.8913791900925,22.1638232195856
MYD03.A2017156.0325.061.2018029172814.hdf,2017-06-05 03:25,61,80253,D,160.641067065455,40.0845705906818,18.8296602968202,131.908954195297,160.842550938908,138.601900526845,131.777088571784,158.189253053969,21.9965365943482,18.8140618080691,36.2860590096744,40.3199704905202
MYD03.A2017156.0330.061.2018029172654.hdf,2017-06-05 03:30,61,80253,D,158.228831220672,57.9901054197057,36.2520622037097,120.597632148567,158.627168349113,131.940764041349,120.290489908101,156.918691228605,40.0175062061175,36.2406918667694,52.6725855029071,58.3240106358953
MYD03.A2017156.0335.061.2018029172212.hdf,2017-06-05 03:35,61,80253,D,159.783581116935,75.9122118678876,52.7114363208842,96.2205939433582,157.640341576274,120.647233078585,95.7959921767205,159.897680577648,57.8978983796178,52.7064291575746,66.3365389997801,76.1725851883626
MYD03.A2017156.0340.061.2018029172750.hdf,2017-06-05 03:40,61,80253,D,180,89.987612887505,66.520629724718,-180,161.206076813676,96.3680249204033,46.0150845183251,-62.0908586506439,75.6227949371366,66.5198965574559,70.5489646309428,85.0900259977259
MYD03.A2017156.0345.061.2018029172749.hdf,2017-06-05 03:45,61,80253,D,45.992483091114,86.2092702769375,61.1955744161666,-65.6113959043409,-68.5651356539556,45.9944406532004,7.05270336701863,-41.4164928567359,85.3679006446127,70.9119661014369,60.9208605379058,67.7341496210839
MYD03.A2017156.0350.061.2018029172237.hdf,2017-06-05 03:50,61,80253,B,6.43451482585898,68.2826864513888,45.837449795666,-41.5761778005336,-42.450863067639,6.4668289159007,-10.0840246403901,-41.5233817109049,68.2120190079361,61.2441720303729,45.6768752948892,49.9377159763155
MYD03.A2017156.0355.061.2018029172212.hdf,2017-06-05 03:55,61,80253,N,-10.5927054473553,50.3726908066983,28.899935810751,-43.3827910986758,-41.8740370237926,-10.5897881864423,-19.0345921906253,-43.4018255532058,50.389209882442,45.9039483885024,28.8103766885096,32.0995054665968
MYD03.A2017156.0400.061.2018029172200.hdf,2017-06-05 04:00,61,80253,N,-19.4012990316258,32.4435450425086,11.356626937114,-46.1291605009469,-43.5758587122994,-19.3963908463125,-24.7682103789984,-46.1521670736866,32.4713277016911,28.9713145334523,11.3179613513756,14.2785633357618
MYD03.A2017156.0405.061.2018029172518.hdf,2017-06-05 04:05,61,80253,N,-24.9714263495169,14.4995464921154,-6.45588783204649,-49.7255412095875,-46.2383418956077,-24.9651475192656,-28.9178743625898,-49.7349606835649,14.5306723647461,11.4274259849535,-6.46139060966509,-3.45099202190654
MYD03.A2017156.0410.061.2018029172424.hdf,2017-06-05 04:10,61,80253,N,-28.9553937719659,-3.3634120353747,-24.3623311161588,-54.5547433295771,-49.7635715478578,-28.8076889000751,-31.9774788453922,-54.563522079472,-3.33786251153047,-6.3997465698591,-24.4866256520752,-21.083250092326
MYD03.A2017156.0415.061.2018029172207.hdf,2017-06-05 04:15,61,80253,N,-31.9520958807584,-21.0125150061045,-42.3445007612249,-61.7325383639791,-54.537905321237,-31.6225399783709,-34.1493640530085,-61.7572876762321,-20.9980845220898,-24.3098645106181,-42.5993810761591,-38.3433963131715
MYD03.A2017156.0420.061.2018029172842.hdf,2017-06-05 04:20,61,80253,N,-34.1078908966189,-38.2789665494581,-60.1783279552509,-74.1331365258679,-61.6987223733191,-33.5791395754884,-34.9308568379748,-74.3178375768799,-38.2682230651878,-42.2757378295502,-60.5177784536802,-54.4216560404641
MYD03.A2017156.0425.061.2018029172517.hdf,2017-06-05 04:25,61,80253,N,-29.9154333832609,-54.418236329686,-78.018638120304,-101.063052601649,-74.0641249072368,-34.1182001368713,-29.6615188190082,-101.399032843791,-54.4126192288841,-60.05837910102,-78.2001758393632,-67.2728540583005
MYD03.A2017156.0430.061.2018029173454.hdf,2017-06-05 04:30,61,80253,N,180,-67.4414509150525,-89.9926179679258,-180,-100.887232322674,-28.4267796260774,111.778133661274,-151.845495449035,-67.4396515164301,-77.6222006585819,-83.1620847520113,-69.741230679091
MYD03.A2017156.0435.061.2018029172749.hdf,2017-06-05 04:35,61,80253,N,-151.949719522559,-59.522376881303,-84.1938675429668,109.723730894805,-151.94738221121,106.755070860628,125.578813331858,172.68569542574,-70.1051584914684,-83.4784319357485,-65.7929619004118,-59.2599900277451
MYD03.A2017156.0440.061.2018029173046.hdf,2017-06-05 04:40,61,80253,B,172.082284653452,-44.0708030974114,-66.354365523671,125.430367293206,172.083785728315,124.89003389755,125.600397574108,156.803421819611,-59.5859013358459,-66.2869975422241,-48.085326418921,-43.8979974422707
MYD03.A2017156.0445.061.2018029172856.hdf,2017-06-05 04:45,61,80253,D,156.245265499474,-27.1619860861819,-48.5280699637372,123.814063007709,156.247974935569,125.400393040766,123.793822630471,148.219246813961,-44.1437934405051,-48.5449084973741,-30.3249991916322,-27.057260484027
MYD03.A2017156.0450.061.2018029173013.hdf,2017-06-05 04:50,61,80253,D,147.776014762361,-9.64943016281848,-30.6622368404775,121.101840575303,147.78009620439,123.735973186012,121.079803522765,142.592546463596,-27.2348458397149,-30.6851722970087,-12.5487849749123,-9.59907686250872
MYD03.A2017156.0455.061.2018029172815.hdf,2017-06-05 04:55,61,80253,D,142.313354026522,8.14766502343746,-12.759009717629,117.514013629157,142.319172928286,121.109780247436,117.505791220111,138.470038216641,-9.72409703405736,-12.77841079782,5.16679567812595,8.16452785371195
MYD03.A2017156.0500.061.2018029172308.hdf,2017-06-05 05:00,61,80254,D,138.342360092404,26.0682389444744,5.09548869653507,112.611591033247,138.401089362769,117.524826921984,112.549727947882,135.288472196342,8.08155227010318,5.07793454382462,22.8082514109988,26.2054218804922
MYD03.A2017156.0505.061.2018029172318.hdf,2017-06-05 05:05,61,80254,D,135.314867089867,44.0915208123185,22.7503044339178,105.246225432233,135.552887585713,112.631552557502,105.055561146602,133.051990411133,26.0073035206081,22.7352325249831,40.0594376265473,44.3528261370888
MYD03.A2017156.0510.061.2018029173259.hdf,2017-06-05 05:10,61,80254,D,133.094301831178,61.9943007496938,40.0461333519621,92.0614511576034,133.545768396198,105.280943056862,91.7636531606889,132.217843894227,44.0209815788332,40.0373554438123,56.0989713533684,62.3359369210592
MYD03.A2017156.0515.061.2018029172944.hdf,2017-06-05 05:15,61,80254,D,138.286805411164,79.9188539860391,56.1463854255462,62.4296702814035,133.034485808274,92.1339747810256,62.0467193260373,138.635457809355,61.8807491357529,56.1419742938186,68.478664541166,80.0912578002658
MYD03.A2017156.0520.061.2018029172901.hdf,2017-06-05 05:20,61,80254,D,180,89.9866435399836,68.7109262923189,-180,139.967231392416,62.6107906280694,9.93609762394207,-74.0651461969971,79.5172905936377,68.7102096278795,69.3456592275622,81.3922107812319
MYD03.A2017156.0525.061.2018029173602.hdf,2017-06-05 05:25,61,80254,D,9.68418421513243,82.2015635339165,58.0071554852088,-75.1719538496501,-77.4806355969331,9.68623069145974,-22.7412661563643,-65.9037359909122,81.7811773104788,69.7218041286194,57.7691202082749,63.7624768332368
MYD03.A2017156.0530.061.2018029172316.hdf,2017-06-05 05:30,61,80254,B,-23.3327913097147,64.276478152451,42.1360165790749,-66.5647016196252,-66.6311322294558,-23.331361699732,-37.2510351918389,-66.5646433847582,64.2435859761562,58.0704975703773,41.9936918605572,45.9506002919654
MYD03.A2017156.0535.061.2018029172500.hdf,2017-06-05 05:35,61,80254,N,-37.7285417053881,46.3688501224817,25.0143970360974,-68.6492368373971,-66.8638900068264,-37.7251002481411,-45.2332234337647,-68.6709082031713,46.388518991323,42.2034534314372,24.9379622237565,28.111919910353
MYD03.A2017156.0540.061.2018029172346.hdf,2017-06-05 05:40,61,80254,N,-45.5641706668438,28.4305866054039,7.39072074918056,-71.5726490443375,-68.8201248683515,-45.5589200944138,-50.522710003876,-71.5938814581232,28.4596665852716,25.0860625020462,7.36089730464359,10.3034143674099
MYD03.A2017156.0545.061.2018029172238.hdf,2017-06-05 05:45,61,80254,N,-50.6893100961075,10.4942394460584,-10.454769652762,-75.394209673839,-71.6644700156356,-50.6827994968283,-54.4268235977434,-75.4008068288584,10.5247334971291,7.46180321400276,-10.4735416726036,-7.4095124798792
MYD03.A2017156.0550.061.2018029172356.hdf,2017-06-05 05:50,61,80254,N,-54.4273615693535,-7.33473925798089,-28.3668023504467,-80.6218599367665,-75.4283111271406,-54.2345806418812,-57.2604177481112,-80.6290411531857,-7.30913020370222,-10.4017167680555,-28.521129483445,-24.9756081065829
MYD03.A2017156.0555.061.2018029173003.hdf,2017-06-05 05:55,61,80254,N,-57.2308151331916,-24.904864242907,-46.3358080499765,-88.5957592157397,-80.6005855277956,-56.8569730402267,-59.2045187060344,-88.6535892393116,-24.890152368874,-28.3122424912743,-46.6160138015999,-42.0650890549917
MYD03.A2017156.0600.061.2018029172632.hdf,2017-06-05 06:00,61,80254,N,-59.1623461964686,-42.0115178835599,-64.1666094122236,-103.05464121339,-88.5559570835395,-58.5832883546245,-59.422475669621,-103.289634751663,-42.0016540479996,-46.2615371532299,-64.50120087662,-57.7191175302826
MYD03.A2017156.0605.061.2018029173705.hdf,2017-06-05 06:05,61,80254,N,-49.0109286465018,-57.7427253079471,-82.0063664861592,-135.583761347002,-102.969732984096,-58.4721240216313,-48.2613759202999,-135.871980876528,-57.737950903178,-64.0125057881641,-82.0189972207926,-69.0913161459609
MYD03.A2017156.0610.061.2018029173351.hdf,2017-06-05 06:10,61,80254,N,180,-68.5568067350154,-89.9945793312343,-180,-135.379837707213,-47.3004316352057,94.8842291864801,172.958700098876,-69.3142712361845,-81.4188232770128,-79.390648202904,-68.2235263204724
MYD03.A2017156.0615.061.2018029172812.hdf,2017-06-05 06:15,61,80254,B,172.657240335525,-56.2931596656681,-80.2059454554844,94.0282472989582,172.659281468576,92.0423812937525,101.16671681117,143.326782459852,-68.5931781351963,-79.8035711755897,-61.8440922054318,-56.0517917916678
MYD03.A2017156.0620.061.2018029172540.hdf,2017-06-05 06:20,61,80254,D,142.710694838031,-40.3709683238117,-62.3664748184079,100.570082435547,142.712051867978,100.64408217654,100.568378634893,129.760692064973,-56.3600521834537,-62.3357799438816,-44.1195132878492,-40.2159547635186
MYD03.A2017156.0625.061.2018029172420.hdf,2017-06-05 06:25,61,80254,D,129.229936210114,-23.2868734289522,-44.5420257085771,98.5496506233063,129.233167571923,100.407937038711,98.5274868542382,122.062183957079,-40.4446945588456,-44.5609942216771,-26.3523897095512,-23.1944852057296
MYD03.A2017156.0630.061.2018029173440.hdf,2017-06-05 06:30,61,80254,D,121.647812641141,-5.68980162505557,-26.6625127885013,95.6591468011562,121.651742657167,98.4971763719497,95.6391590506065,116.846707076765,-23.3595416999404,-26.6859250761023,-8.58046053860228,-5.64921873687117
MYD03.A2017156.0635.061.2018029173121.hdf,2017-06-05 06:35,61,80254,D,116.60539713919,12.1452019020227,-8.76074919700256,91.8299568324754,116.61168702551,95.668423174546,91.8128268931011,112.958557382462,-5.7644353176601,-8.78005149289609,9.13243522828194,12.1867015374474
MYD03.A2017156.0640.061.2018029172355.hdf,2017-06-05 06:40,61,80255,D,112.875669188219,30.0736351611914,9.06229809253727,86.5253425293322,112.953917498114,91.8397342872148,86.4385914490167,109.975785494207,12.0803351783545,9.04471058514449,26.6962511968424,30.2403084797091
MYD03.A2017156.0645.061.2018029172542.hdf,2017-06-05 06:45,61,80255,D,110.008854049257,48.0924687359477,26.6452676838239,78.2670686952712,110.275115026452,86.5489276958335,78.0686435799342,107.93771957093,30.0124849882751,26.629785551418,43.779350997206,48.3767790737865
MYD03.A2017156.0650.061.2018029172358.hdf,2017-06-05 06:50,61,80255,D,107.9852999428,65.9958362468944,43.7714382693513,62.7799774964921,108.525577723616,78.3116544772621,62.4221390092194,107.731785918075,48.0185256368763,43.7598085242369,59.3427964250624,66.3281586145017
MYD03.A2017156.0655.061.2018029172523.hdf,2017-06-05 06:55,61,80255,D,121.32399402286,83.9216995842083,59.42357676151,26.9779418535508,108.670374985443,62.8652528062017,26.6905702550912,122.508739998014,65.8513481724363,59.419253431032,70.0232525941856,83.8892526432603
MYD03.A2017156.0700.061.2018029173833.hdf,2017-06-05 07:00,61,80255,D,180,89.9897131132778,67.8135040263554,-180,123.900865312127,27.188977231838,-24.6339534955518,-94.4697317737941,83.2664263001094,70.3173477076261,67.4873655681276,77.5025213475378
MYD03.A2017156.0705.061.2018029172456.hdf,2017-06-05 07:05,61,80255,B,-25.0460897347451,78.1979691165656,54.653799306177,-95.0193938851492,-96.4732244521492,-25.0441086138146,-51.6702820215483,-90.5726567197621,77.9512931908523,67.8524760101643,54.4410312934345,59.7865804028602
MYD03.A2017156.0710.061.2018029172548.hdf,2017-06-05 07:10,61,80255,N,-52.2471207533497,60.276992058886,38.3821822105399,-91.6641407679777,-91.1251786035277,-52.2458281050365,-64.1132819082156,-91.6715161358261,60.2700959263551,54.7197849023307,38.2564901678487,41.968192151487
MYD03.A2017156.0715.061.2018029173136.hdf,2017-06-05 07:15,61,80255,N,-64.5585041570613,42.3673866531123,21.1107553711465,-93.9551497249483,-91.9277985193971,-64.5545589641761,-71.299325473981,-93.9783879151808,42.3895263874018,38.4502205295866,21.0461667336817,24.1321875292492
MYD03.A2017156.0720.061.2018029172311.hdf,2017-06-05 07:20,61,80255,N,-71.5951478937082,24.4248150578174,3.42389592576191,-97.0610265009067,-94.1081435650861,-71.5895916590996,-76.2069618167263,-97.0796037021404,24.4548060987304,21.1826865212332,3.39889694980756,6.34170549721112
MYD03.A2017156.0725.061.2018029173059.hdf,2017-06-05 07:25,61,80255,N,-76.3574940992678,6.50172277690101,-14.451162228727,-101.136422299796,-97.1411136535734,-76.2895718257126,-79.8492722628282,-101.142802447847,6.53398069903228,3.48524000815907,-14.4984606858326,-11.3594171370395
MYD03.A2017156.0730.061.2018029172849.hdf,2017-06-05 07:30,61,80255,N,-79.8403560203169,-11.28462585801,-32.3619774638945,-106.802573456842,-101.148512435035,-79.6138272474741,-82.497729501543,-106.809975848861,-11.2630644557314,-14.3982880162524,-32.5459217276915,-28.836538043633
MYD03.A2017156.0735.061.2018029172640.hdf,2017-06-05 07:35,61,80255,N,-82.4642132642173,-28.7660221349622,-50.314808626579,-115.746262822604,-106.778312201024,-82.0489430543687,-84.1873976074968,-115.835788713233,-28.7523976527889,-32.3042481563602,-50.6201215891055,-45.7223507759412
MYD03.A2017156.0740.061.2018029172530.hdf,2017-06-05 07:40,61,80255,N,-83.587888042144,-45.6806269289694,-68.1478610319936,-132.815628152017,-115.699552763655,-83.5007954134366,-83.589808810816,-133.096586445926,-45.6719942920871,-50.234311683769,-68.4648879397141,-60.8286467015305
MYD03.A2017156.0745.061.2018029173419.hdf,2017-06-05 07:45,61,80255,N,-58.9921165323231,-60.8837831088899,-85.9869115377173,-171.581713803118,-132.711730759697,-82.6066218841997,-56.1466943235142,-171.750606230287,-60.8806623122894,-67.9509419401682,-85.5585580949169,-70.254595307011
MYD03.A2017156.0750.061.2018029174156.hdf,2017-06-05 07:50,61,80255,N,180,-66.4460524013754,-89.9957968755198,-180,-171.351510347221,-56.4164051526665,73.3939911965092,139.310149546726,-70.5325249112648,-84.9202197500352,-75.5145206647841,-66.1292263617633
MYD03.A2017156.0755.061.2018029173041.hdf,2017-06-05 07:55,61,80255,B,138.865662082248,-52.9129895018116,-76.2240477062697,72.9430120615349,138.867556785968,71.6494206128234,76.5324073507229,114.718915955852,-66.4934193683695,-75.9758963573356,-57.8945495650251,-52.6929910430941
