# MODIS Aqua GEOGRAPHIC METADATA TEXT FILE day 2018-10-18
# NFiles = 288, max geo IngestTime = 2018-10-19 16:23:11.289309
# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MYD03.A2018291.0050.061.2018291160643.hdf,2018-10-18 00:50,61,87532,D,180,-66.2242965557621,-89.9980573097956,-180,-67.3986550045711,51.6593463770746,178.463701161361,-116.357162908167,-70.5947366188203,-85.1791244440733,-75.1504328216359,-65.9023413475555
MYD03.A2018291.0055.061.2018291160103.hdf,2018-10-18 00:55,61,87532,D,-116.824911297382,-52.5975806590728,-75.8588563680387,178.028614064732,-116.823030994751,177.012089147972,-178.394098816057,-140.545581076995,-66.2726809683508,-75.6285665911753,-57.5269556750899,-52.3748073818664
MYD03.A2018291.0100.061.2018291160607.hdf,2018-10-18 01:00,61,87532,D,-141.169557646355,-36.2773555619816,-58.0199821955127,-179.469132743754,-141.168335661341,-178.765929277268,-179.478639370511,-152.141198764219,-52.6667768421202,-58.0173269295363,-39.7879720576765,-36.1370418786263
MYD03.A2018291.0105.061.2018291160347.hdf,2018-10-18 01:05,61,87532,D,-152.653810636429,-18.9371682291796,-40.1858174436549,178.269044641081,-152.650062483465,-179.591708780132,178.245617793355,-159.085076972119,-36.3513236401287,-40.2063955712141,-21.917091100482,-18.8585347100108
MYD03.A2018291.0110.061.2018291160021.hdf,2018-10-18 01:10,61,87532,D,-159.459616479026,-1.25759361259689,-22.1979139574525,175.171814094514,-159.454193301281,178.245986450247,175.155294623131,-163.899159382993,-19.0114307063015,-22.219285851113,-4.15090480746475,-1.22414871408902
MYD03.A2018291.0115.061.2018291155926.hdf,2018-10-18 01:15,61,87532,D,-164.119778794872,16.6245366238348,-4.2945569898483,171.041037915156,-164.113290862855,175.177534436806,171.006987083106,-167.577233684167,-1.32936787800662,-4.31343813994626,13.5632126900685,16.694922246464
MYD03.A2018291.0120.061.2018291160551.hdf,2018-10-18 01:20,61,87533,D,-167.608564128728,34.5710605477053,13.4971954291818,165.202238054312,-167.463205793209,171.056556192581,165.096271404644,-170.295070371247,16.5628871278531,13.4805700988788,31.037345531289,34.7680508003779
MYD03.A2018291.0125.061.2018291160322.hdf,2018-10-18 01:25,61,87533,D,-170.264114534673,52.4990211238286,30.9937651637162,155.780496090337,-169.927317419564,165.223769498652,155.555234129235,-172.022477183905,34.511100899059,30.9809055031037,47.8126395835839,52.8097950411566
MYD03.A2018291.0130.061.2018291155812.hdf,2018-10-18 01:30,61,87533,D,-171.297140136323,70.4159617302577,47.817914162607,136.990687508169,-171.387809618317,155.830076294154,136.57938465367,-171.291720832734,52.4190934995835,47.8101712512179,62.6990276298253,70.7317911490388
MYD03.A2018291.0135.061.2018291155946.hdf,2018-10-18 01:35,61,87533,B,-124.94159548306,88.3471961048434,62.8239093114205,93.893647148886,-170.203503014439,137.094807538364,93.8232079398382,-117.58069690885,70.2250791312356,62.8220832898915,70.9046963370753,87.3212924420175
MYD03.A2018291.0140.061.2018291160624.hdf,2018-10-18 01:40,61,87533,N,180,89.9914785936236,65.1310311745593,-180,-122.647790172812,94.1252462099752,46.6913974174135,-11.8587453553357,86.7293468502549,71.2308727210801,64.837363553925,73.1554132175094
MYD03.A2018291.0145.061.2018291155909.hdf,2018-10-18 01:45,61,87533,N,46.1804411432874,73.7709800757564,50.7888237490932,-12.1522292623683,-13.2161148830028,46.1822597263706,24.7815170879483,-10.3298945271693,73.6273563875346,65.1794475891001,50.6037268090803,55.3907928353713
MYD03.A2018291.0150.061.2018291155853.hdf,2018-10-18 01:50,61,87533,N,24.2396613252801,55.8564627629517,34.1750161381556,-11.8303966034891,-10.7999880350536,24.2410608789637,14.137736761027,-11.8435664321636,55.8658031102653,50.8565425652545,34.0698705346007,37.5680073402516
MYD03.A2018291.0155.061.2018291160705.hdf,2018-10-18 01:55,61,87533,N,13.7433924160145,37.9438121461974,16.68898777953,-14.3435490688546,-12.0697622884609,13.7478292768182,7.66362316430318,-14.3684657917866,37.9694061917533,34.2439566310705,16.6360961977359,19.6549363242677
MYD03.A2018291.0200.061.2018291155822.hdf,2018-10-18 02:00,61,87533,N,7.40758566593166,19.9159793673592,-1.05938136395672,-17.667398618552,-14.4823200364337,7.41320376902633,3.12603753182722,-17.6821266812078,19.9480053365305,16.7595492147664,-1.07117241893582,1.89617963957263
MYD03.A2018291.0205.061.2018291155759.hdf,2018-10-18 02:05,61,87533,N,3.04861736248517,2.02634472459579,-18.9404578785872,-22.0643873213639,-17.7364921961286,3.14456457386595,-0.228174390726441,-22.0710532370666,2.05597507374851,-0.998094240988431,-19.0241439507472,-15.7670176238162
MYD03.A2018291.0210.061.2018291155936.hdf,2018-10-18 02:10,61,87533,N,-0.209415534191844,-15.695397614298,-36.8382526873541,-28.3149274884642,-22.0503896403253,0.0608659292278773,-2.65692482463215,-28.3230478328286,-15.6785207846049,-18.888588040055,-37.0546510268527,-33.1184543254122
MYD03.A2018291.0215.061.2018291160142.hdf,2018-10-18 02:15,61,87533,N,-2.62483105343987,-33.0440248554379,-54.6754118893925,-38.5413877697905,-28.2897035524102,-2.17006382638224,-4.0009707346895,-38.6800284531288,-33.0314266961865,-36.7738713569358,-55.0033738864963,-49.6292343613165
MYD03.A2018291.0220.061.2018291160257.hdf,2018-10-18 02:20,61,87533,N,-2.15162791783553,-49.606790475086,-72.5080963588034,-59.2750790575813,-38.485270785638,-3.29274076761303,-2.0971096701194,-59.6145959377234,-49.599452314135,-54.58449939661,-72.7880064693844,-63.9254779345918
MYD03.A2018291.0225.061.2018291160821.hdf,2018-10-18 02:25,61,87533,B,180,-64.0308141378509,-89.9954711474084,-180,-59.1420615754589,-1.0617293990706,93.2016371099111,-104.601023959489,-64.0279332961009,-72.2478261881678,-87.2223027954191,-70.6229128616667
MYD03.A2018291.0230.061.2018291160625.hdf,2018-10-18 02:30,61,87533,D,-104.401022939345,-63.6279205437691,-89.7058983058379,82.2272052327778,-104.394218091647,81.5551958674849,155.519319466207,-148.379183643518,-70.9577396379874,-86.9491205835058,-71.2400636350094,-63.3256034220912
MYD03.A2018291.0235.061.2018291160531.hdf,2018-10-18 02:35,61,87533,D,-148.938155442507,-49.0805617027609,-71.8697852753606,155.2647728971,-148.936430809501,154.391809835226,156.806047897359,-168.529768114778,-63.6841299311825,-71.7226731837757,-53.5696905654021,-48.878542225082
MYD03.A2018291.0240.061.2018291160430.hdf,2018-10-18 02:40,61,87533,D,-169.136320785284,-32.4736701252754,-54.0333366130505,155.385908344311,-169.134492511596,156.518138059239,155.371438095686,-178.681416185485,-49.1510567506753,-54.0446443590845,-35.8136064308822,-32.3486623847943
MYD03.A2018291.0245.061.2018291160347.hdf,2018-10-18 02:45,61,87533,D,-179.16494223197,-15.0095579410526,-36.1871635822916,152.928498120896,-179.160778403203,155.290363118406,152.905013931891,174.981219011902,-32.5478612803771,-36.208831747856,-17.9393821878787,-14.9426141029404
MYD03.A2018291.0250.061.2018291160020.hdf,2018-10-18 02:50,61,87533,D,174.641216570311,2.73000319219462,-18.190896008516,149.631072778516,174.646917983379,152.920100898192,149.618531684874,170.478297172958,-15.0838166988387,-18.2115377955269,-0.187711033783758,2.75552117505022
MYD03.A2018291.0255.061.2018291155903.hdf,2018-10-18 02:55,61,87534,D,170.29559171761,20.636459711974,-0.300552874202667,145.200852199046,170.302256220277,149.637843767602,145.153355471913,166.991713589094,2.65823053702694,-0.31905790070778,17.5069621922548,20.7329274253232
MYD03.A2018291.0300.061.2018291155939.hdf,2018-10-18 03:00,61,87534,D,167.008863659169,38.5843261086646,17.4445923569807,138.796488440567,167.195066000497,145.218369950864,138.667358274049,164.50024402637,20.5760967928148,17.4287609144685,34.8710920703112,38.8085668239393
MYD03.A2018291.0305.061.2018291160339.hdf,2018-10-18 03:05,61,87534,D,164.534402415617,56.5019992991477,34.8383390071609,128.035236328661,164.918995410082,138.823391970536,127.774281056332,163.08114755743,38.5218117272404,34.8257295963739,51.3845549306644,56.832363028619
MYD03.A2018291.0310.061.2018291155954.hdf,2018-10-18 03:10,61,87534,D,165.19505858199,74.4254057232522,51.4074511717611,105.354128676857,163.791430484122,128.093652995448,104.929667922753,165.265190199138,56.4131636216178,51.4011445479227,65.43050975773,74.7060698658425
MYD03.A2018291.0315.061.2018291160414.hdf,2018-10-18 03:15,61,87534,B,180,89.9954229584061,65.5990217846867,-180,166.524602149196,105.487871327658,56.6686248993375,-66.8787062314093,74.1713760802787,65.5967822656514,70.8097413640396,86.3120352240146
MYD03.A2018291.0320.061.2018291160420.hdf,2018-10-18 03:20,61,87534,N,56.7412886181044,87.6927160742806,62.3081657364297,-73.0723768449769,-76.3570519702076,56.7431656867233,15.3496174464372,-35.4476847115734,86.455073531715,71.160636827405,62.0346082667348,69.2020812903015
MYD03.A2018291.0325.061.2018291160130.hdf,2018-10-18 03:25,61,87534,N,14.7765113995625,69.762666125512,47.1849456569688,-35.6233813805206,-36.6107404654757,14.7806737800841,-2.9209172039335,-35.2605477700749,69.6725610958436,62.361608871094,47.0235301492596,51.4120912934063
MYD03.A2018291.0330.061.2018291160059.hdf,2018-10-18 03:30,61,87534,N,-3.42335832228891,51.8557368727937,30.3298034366405,-37.0383208121847,-35.6522225854531,-3.42073671949034,-12.2676462055371,-37.0560098003872,51.8708507917412,47.2538090823415,30.2373039721953,33.5805887682171
MYD03.A2018291.0335.061.2018291155927.hdf,2018-10-18 03:35,61,87534,N,-12.63389245656,33.9323422398537,12.7393024521741,-39.7359439780655,-37.2525285463496,-12.6290689497231,-18.1960974394522,-39.7592797390705,33.9600669285391,30.3991373736504,12.6979697770114,15.674688417296
MYD03.A2018291.0340.061.2018291155958.hdf,2018-10-18 03:40,61,87534,N,-18.4081741485491,15.9070097220362,-5.05213102721102,-43.260036648663,-39.8546074806434,-18.4019850295989,-22.4357603797068,-43.2701965319181,15.9385596838053,12.810282181192,-5.05910819293053,-2.05676002997988
MYD03.A2018291.0345.061.2018291160138.hdf,2018-10-18 03:45,61,87534,N,-22.4834049456112,-1.95771237443412,-22.9460864257374,-47.9609488377974,-43.2944849656074,-22.3484562982658,-25.5675086308447,-47.9649035354078,-1.93261165800455,-4.99460909364323,-23.0600838249372,-19.6943248422606
MYD03.A2018291.0350.061.2018291160438.hdf,2018-10-18 03:50,61,87534,N,-25.5436158431255,-19.6226876265413,-40.835849229785,-54.8520524248511,-47.9438819502061,-25.2342016777494,-27.7983358991239,-54.8636553065454,-19.6082967092991,-22.8932180535942,-41.0815654488227,-36.9151437600607
MYD03.A2018291.0355.061.2018291160159.hdf,2018-10-18 03:55,61,87534,N,-27.7630388685847,-36.8420609283043,-58.6629390277897,-66.5823718452741,-54.822767302395,-27.2588950739365,-28.7531678608268,-66.7639295651865,-36.8305674043129,-40.7670727283396,-59.0019705391305,-53.1133179935043
MYD03.A2018291.0400.061.2018291160650.hdf,2018-10-18 04:00,61,87534,N,-24.86609606367,-53.1108805211067,-76.4991957890541,-91.6101575064154,-66.5148567991529,-27.9749630341596,-24.6927101863758,-91.9566494245989,-53.1049135623956,-58.5528297728757,-76.7137047911339,-66.4221586308805
MYD03.A2018291.0405.061.2018291161439.hdf,2018-10-18 04:05,61,87534,B,180,-66.5703549286601,-89.9975188486372,-180,-91.4461400206292,-23.5567586103651,111.963046594109,-141.304512437027,-66.5683790955609,-76.1482270634422,-84.5267319748089,-70.1206210338157
MYD03.A2018291.0410.061.2018291160322.hdf,2018-10-18 04:10,61,87534,D,-141.339296274745,-60.7054755838813,-85.7146569220887,108.736794983484,-141.336178445809,105.589368918617,131.626770964307,-179.124122797211,-70.4890426027994,-84.7823855496722,-67.3001421357284,-60.4274850512424
MYD03.A2018291.0415.061.2018291160159.hdf,2018-10-18 04:15,61,87534,D,-179.72624569831,-45.4707027552034,-67.878097543119,131.467574416711,-179.724684451781,130.813333351027,131.889598698236,163.944077884593,-60.7674198431181,-67.7908367784306,-49.6020888963925,-45.2879393585935
MYD03.A2018291.0420.061.2018291160117.hdf,2018-10-18 04:20,61,87534,D,163.359806098363,-28.6320816671609,-50.0473851194383,130.18979642791,163.362283744189,131.66639008721,130.171135345497,154.959436433643,-45.5419538004747,-50.0633780974212,-31.836263080806,-28.5217130117098
MYD03.A2018291.0425.061.2018291160127.hdf,2018-10-18 04:25,61,87534,D,154.507459067818,-11.0640709198661,-32.184260322311,127.544526657841,154.512049134394,130.120376598855,127.525077764844,149.137415687743,-28.7063996240675,-32.2063460160078,-13.9627643954714,-11.0076983055639
MYD03.A2018291.0430.061.2018291160246.hdf,2018-10-18 04:30,61,87534,D,148.831202915537,6.72516617176109,-14.1843864685925,124.033733004103,148.837152845278,127.549650687595,124.026164061858,144.908896278582,-11.1383432990879,-14.20398031932,3.76755770684167,6.7437304636679
MYD03.A2018291.0435.061.2018291160435.hdf,2018-10-18 04:35,61,87535,D,144.764205875819,24.6493491821784,3.68592218445008,119.264600869162,144.808166564672,124.041894171806,119.202821357784,141.642323986558,6.65799208170597,3.66779130215044,21.4319360737495,24.7753773589417
MYD03.A2018291.0440.061.2018291160557.hdf,2018-10-18 04:40,61,87535,D,141.667090914587,42.5946526199483,21.3736439230111,112.225769673919,141.894710577386,119.284157979807,112.032626069271,139.346752506483,24.5892956506206,21.3584771883139,38.663560739023,42.8446406175939
MYD03.A2018291.0445.061.2018291160041.hdf,2018-10-18 04:45,61,87535,D,139.382940324356,60.5065715664426,38.6491062338608,99.757278940927,139.793498799127,112.252186503873,99.4891161888404,138.281172765702,42.5284227429703,38.6415581408281,54.8618098236464,60.8486295324815
MYD03.A2018291.0450.061.2018291155944.hdf,2018-10-18 04:50,61,87535,D,142.910775556493,78.4337397366395,54.8953573575327,72.1767677818336,139.118215848293,99.8287591581836,71.7863036697673,143.139123639328,60.400057791887,54.8887350209215,67.7638065000523,78.6462167781904
MYD03.A2018291.0455.061.2018291160642.hdf,2018-10-18 04:55,61,87535,B,180,89.9926062810434,67.9658140903848,-180,144.603931499444,72.3369420079735,20.1447610099319,-71.0935753840077,78.0818406898293,67.9650831034202,69.8819051720359,82.7912878531927
MYD03.A2018291.0500.061.2018291160611.hdf,2018-10-18 05:00,61,87535,N,19.975565538123,83.6844654661355,59.2046310715876,-72.7702540278774,-75.4058411947431,19.977600765067,-14.8157307223822,-59.8598708116944,83.1508667579673,70.2560449854815,58.9626956932179,65.2270607262438
MYD03.A2018291.0505.061.2018291160037.hdf,2018-10-18 05:05,61,87535,N,-15.387979930709,65.7557734087972,43.5075861293806,-60.2832037443051,-60.6400116541634,-15.3864947916824,-30.2045841328202,-60.2796729028874,65.7115680544969,59.2634853104137,43.3616135348934,47.4228627304594
MYD03.A2018291.0510.061.2018291160034.hdf,2018-10-18 05:10,61,87535,N,-30.6873995276023,47.8531262999612,26.4550107144979,-62.2902021330911,-60.6097245272588,-30.6841898898444,-38.518452133224,-62.3110387007772,47.8720758181663,43.5773821637015,26.3758287760261,29.5932607810792
MYD03.A2018291.0515.061.2018291160501.hdf,2018-10-18 05:15,61,87535,N,-38.8498618221093,29.9199246571,8.86438680692128,-65.1473097613361,-62.4727081740077,-38.8446825604475,-43.9532300540746,-65.1692419263046,29.9488848308465,26.5247180361916,8.83235916042268,11.7854877094519
MYD03.A2018291.0520.061.2018291160458.hdf,2018-10-18 05:20,61,87535,N,-44.1312890746233,11.9908149282962,-9.04894377928419,-68.9059116540819,-65.2521472419442,-44.1249061738429,-47.9615504981274,-68.9119433079594,12.0221041316518,8.93764106381446,-9.05841881757098,-6.00759424775454
MYD03.A2018291.0525.061.2018291160029.hdf,2018-10-18 05:25,61,87535,N,-47.9699675573649,-5.93231049480326,-26.9490841176298,-73.9917613052677,-68.9458390629072,-47.8102133026734,-50.885178845419,-73.9988664818336,-5.90589277417577,-8.99240777562985,-27.0932721528306,-23.5923539286981
MYD03.A2018291.0530.061.2018291160136.hdf,2018-10-18 05:30,61,87535,N,-50.8587960522195,-23.5211031018489,-44.8285134069312,-81.6137023920229,-73.9704681402346,-50.4844355883177,-52.8767453350249,-81.6676555144708,-23.5042433548007,-26.8961534114089,-45.0973307878539,-40.654315802148
MYD03.A2018291.0535.061.2018291160659.hdf,2018-10-18 05:35,61,87535,N,-52.8405626737965,-40.5945075809086,-62.6512578481285,-95.2321380914907,-81.5789999120271,-52.2854581621595,-53.3244207733827,-95.4568367866164,-40.5841538155271,-44.7544698972453,-62.9891141329335,-56.4689478321244
MYD03.A2018291.0540.061.2018291160257.hdf,2018-10-18 05:40,61,87535,N,-45.479556211884,-56.4896550186995,-80.4875960972989,-125.507258245627,-95.1506828459153,-52.4476055465999,-44.9881233854865,-125.828138417503,-56.484891903928,-62.5116333761929,-80.578099388936,-68.4517388876755
MYD03.A2018291.0545.061.2018291160905.hdf,2018-10-18 05:45,61,87535,B,180,-68.6548002533062,-89.9976612304935,-180,-125.311417297722,-43.9259030815358,98.8780824494626,-177.025290435218,-68.6539411162698,-79.9878787305751,-80.8494906757971,-68.8636005161639
MYD03.A2018291.0550.061.2018291160900.hdf,2018-10-18 05:50,61,87535,D,-177.279422189015,-57.5490052156991,-81.7261631364226,97.7031901494681,-177.277304333943,95.4570997125733,107.254162026423,151.17615061288,-69.243200895252,-81.2354242216266,-63.3518378820173,-57.2939247031862
MYD03.A2018291.0555.061.2018291160811.hdf,2018-10-18 05:55,61,87535,D,150.556106043401,-41.792815076293,-63.8897350793825,106.883995277458,150.557515872344,106.705217389921,106.88545317581,136.781682922007,-57.6149933919576,-63.8474758546211,-45.6324206263512,-41.6281664411977
MYD03.A2018291.0600.061.2018291160504.hdf,2018-10-18 06:00,61,87535,D,136.223216067101,-24.7664780668153,-46.0611132904814,104.948536836777,136.226258832157,106.71382465566,104.927131646538,128.750324741099,-41.8645905715237,-46.079411577131,-27.8611179802221,-24.6673795624739
MYD03.A2018291.0605.061.2018291160252.hdf,2018-10-18 06:05,61,87535,D,128.319128356342,-7.19585197528406,-28.182103673703,102.135196581414,128.324327265029,104.900425816021,102.114225971417,123.381685220214,-24.8406997517597,-28.2052315159884,-10.0807904599995,-7.15099338409661
MYD03.A2018291.0610.061.2018291160209.hdf,2018-10-18 06:10,61,87535,D,123.117786273399,10.7232526340245,-10.2714022339129,98.3757241538049,123.123959688042,102.139440274491,98.3609340796651,119.379252575219,-7.2677671716647,-10.2908242787926,7.73048268590597,10.7568093530626
MYD03.A2018291.0615.061.2018291160104.hdf,2018-10-18 06:15,61,87536,D,119.280239540953,28.65968589404,7.66029115236676,93.2314011633938,119.365124397439,98.3852030845336,93.1414995615206,116.337449418257,10.6600543046891,7.6425197211267,25.3322271077759,28.8146312394506
MYD03.A2018291.0620.061.2018291160145.hdf,2018-10-18 06:20,61,87536,D,116.366421361727,46.5982503545306,25.2835427624753,85.4108142779211,116.61444758617,93.2525570521369,85.1648450144666,114.224016586359,28.5978529248009,25.269289074873,42.4087103179786,46.8743927697922
MYD03.A2018291.0625.061.2018291160628.hdf,2018-10-18 06:25,61,87536,D,114.262922679603,64.5096279391935,42.4094012468976,70.7717331461398,114.773510876245,85.4269996739324,70.5004786142338,113.738417936313,46.5289642852974,42.40272898314,58.1919802661378,64.8507364954891
MYD03.A2018291.0630.061.2018291160748.hdf,2018-10-18 06:30,61,87536,D,123.617036413755,82.438074551799,58.2354097267163,37.3243829703247,114.654016178487,70.8575219286776,37.0004557745236,124.340142218026,64.3759105270762,58.2309503806948,69.5457047421323,82.5084091156531
MYD03.A2018291.0635.061.2018291160902.hdf,2018-10-18 06:35,61,87536,B,180,89.9911645579126,68.5786867316525,-180,125.804998246558,37.5178710897826,-15.014789458314,-89.4261463680031,81.9103624006154,69.8052164122821,68.2474199745411,78.9517461622818
MYD03.A2018291.0640.061.2018291160635.hdf,2018-10-18 06:40,61,87536,N,-15.3722297894191,79.6805693847058,55.9109858678857,-90.1240545697042,-91.9552754048959,-15.3702105468831,-44.0340193649498,-84.4212220491921,79.3793077331284,68.6180985853801,55.6936559227378,61.2594517410089
MYD03.A2018291.0645.061.2018291160205.hdf,2018-10-18 06:45,61,87536,N,-44.600014923117,61.754288183769,39.7727550471486,-85.354950035015,-85.026389058374,-44.5986741029974,-57.1698662244164,-85.3597810243106,61.7388569900948,55.9731248685063,39.6444619354109,43.4408847865261
MYD03.A2018291.0650.061.2018291160317.hdf,2018-10-18 06:50,61,87536,N,-57.6186747824225,43.8528004480891,22.5604024156967,-87.5829065232372,-85.6489583433141,-57.6149654317401,-64.6271740597449,-87.6056410611752,43.8741899278832,39.8433781717818,22.493096439458,25.6142706788926
MYD03.A2018291.0655.061.2018291160142.hdf,2018-10-18 06:55,61,87536,N,-64.9251507355182,25.9143268917535,4.89938886818747,-90.6191261960795,-87.7448285129859,-64.9196519262495,-69.6605416821396,-90.6387848822429,25.9442925430273,22.6305372181154,4.87483822797829,7.82156915731555
MYD03.A2018291.0700.061.2018291160340.hdf,2018-10-18 07:00,61,87536,N,-69.8057607183336,7.99681505771571,-13.0385021802911,-94.6238412637352,-90.7125651399945,-69.7984863359814,-73.4439785018353,-94.6300854857954,8.02831215409562,4.97268364283297,-13.0778334334299,-9.96082111571805
MYD03.A2018291.0705.061.2018291160353.hdf,2018-10-18 07:05,61,87536,N,-73.4345435151576,-9.88556519333764,-30.945288878862,-100.126020356598,-94.6411968878769,-73.1865354342566,-76.1157226231453,-100.133352725516,-9.85886326230229,-12.9897899306453,-31.1154974002047,-27.4614915234549
MYD03.A2018291.0710.061.2018291160659.hdf,2018-10-18 07:10,61,87536,N,-76.0841296573336,-27.3904687010892,-48.8080544769985,-108.644832348047,-100.102651725098,-75.6917230189547,-77.8872379433834,-108.730051683329,-27.3764631787704,-30.8878765241559,-49.1043838155975,-44.3340428324376
MYD03.A2018291.0715.061.2018291160416.hdf,2018-10-18 07:15,61,87536,N,-77.6209623269303,-44.2855411715248,-66.6320148779976,-124.645223077053,-108.60379340781,-77.2406084649187,-77.6338193582119,-124.916324128153,-44.2763393747092,-48.7281360587706,-66.9568302804022,-59.6527467760168
MYD03.A2018291.0720.061.2018291160753.hdf,2018-10-18 07:20,61,87536,B,-60.3597005835226,-59.7026938941575,-84.4682321038071,-160.968277089703,-124.546733137918,-76.653921154782,-58.7213023401438,-161.196955452622,-59.6991536158402,-66.4518598026181,-84.2658850190394,-69.878771859389
MYD03.A2018291.0725.061.2018291161610.hdf,2018-10-18 07:25,61,87536,D,180,-67.308653469141,-89.9978189830689,-180,-160.740945384717,-58.3144183826145,78.6079707917365,148.731825652777,-70.1388128502217,-83.6472674256738,-77.0013363091375,-66.9766179461888
MYD03.A2018291.0730.061.2018291160632.hdf,2018-10-18 07:30,61,87536,D,148.308636919573,-54.2234138846081,-77.7448640101264,78.0215086679001,148.310580223202,76.5373096810322,82.6974483326315,122.29980485548,-67.3541608732805,-77.448565956723,-59.4048527167984,-53.9907865215803
MYD03.A2018291.0735.061.2018291160425.hdf,2018-10-18 07:35,61,87536,D,121.680451009839,-38.0635974117606,-59.9083384600843,81.8234155844934,121.681728864272,82.2800969474377,81.8169325800286,109.910695354533,-54.2923390056825,-59.8951796847713,-41.6691286490118,-37.9161444727267
MYD03.A2018291.0740.061.2018291160718.hdf,2018-10-18 07:40,61,87536,D,109.380938353728,-20.8759726698974,-42.0764727329196,79.6678763550516,109.384477962395,81.6854126407537,79.6448943462673,102.666415298569,-38.1358372815174,-42.0963870191711,-23.8906847295816,-20.7920182662654
MYD03.A2018291.0745.061.2018291160451.hdf,2018-10-18 07:45,61,87536,D,102.279043168077,-3.2318368559649,-24.1840705941396,76.6666806569677,102.284324332651,79.6357310512293,76.6485250306342,97.6872077999039,-20.9503965390275,-24.205879386239,-6.11942592018188,-3.19436803155272
MYD03.A2018291.0750.061.2018291160245.hdf,2018-10-18 07:50,61,87536,D,97.449169844669,14.7217019494881,-6.27835542798723,72.6529463525283,97.4555560927048,76.6720321435088,72.625395146439,93.8922851058713,-3.303741639948,-6.29753064854625,11.6865185220431,14.7802057582934
MYD03.A2018291.0755.061.2018291173334.hdf,2018-10-18 07:55,61,87537,D,93.8404636994222,32.6596609093768,11.619132291626,67.0838238620184,93.8696747045588,72.6636161005497,66.9529842914534,90.960849199601,14.6517872542209,11.6020530272169,29.2033683753187,32.8431910602747
