SND,LON,LAT,L2XCO2[ppm],L2PSUR[kPa],i1,s1,i2,s2,i3,s3,weighted_cld_distance
SND2015120110344337,44.51444,-9.866488,398.4992,101.31003,-0.0051839206392860545,-0.0005999066087832695,-0.005896693207097357,-0.00011650567665864876,-0.006181343982972608,-0.0003946373827215581,13.757903726189646
SND2015120110344338,44.51311,-9.87745,398.66522,101.28218,-0.0037916936648966933,-0.00047776438863832745,-0.004329886719599454,-8.821222867460847e-05,-0.004557201305094786,-0.0003096621926984284,14.660359132957282
SND2015120110344371,44.516293,-9.782209,396.80652,100.88098,-0.05281523533047502,-0.0032501312828768832,-0.05836373978547289,-0.0009184735451265474,-0.05938119657080973,-0.0023867928421458955,7.059833368163939
SND2015120110344372,44.51555,-9.793113,397.28503,101.006325,-0.05453236320038314,-0.0033267137329661277,-0.06023723171273284,-0.000944988521695637,-0.06126212907633065,-0.00244674152135074,6.967510907868058
SND2015120110344373,44.5147,-9.804075,397.2605,101.13476,-0.6099688501479019,-0.01929086299486476,-0.6538024578742984,-0.008095022711386018,-0.6445897605741538,-0.015909127616631977,0.0
SND2015120110344374,44.51376,-9.815063,398.14767,101.0687,-0.03660163898570526,-0.002488704006756955,-0.04063213437904105,-0.0006628326067692053,-0.04153595739822227,-0.001796121851747359,8.11798728039077
SND2015120110344375,44.512722,-9.825964,397.85458,101.118385,-0.016392063094328946,-0.0013868384670133144,-0.018380251778028055,-0.0003244008281432819,-0.01898427368270024,-0.0009634892071857793,10.435944944759227
SND2015120110344376,44.51159,-9.836904,398.1593,101.2333,-0.010938460531575205,-0.0010331103089109542,-0.012327185111444936,-0.00022636771349222797,-0.012798716540620909,-0.0007041057653520766,11.60318891935228
SND2015120110344377,44.51036,-9.847851,397.82016,101.226456,-0.020019500788638567,-0.0016040712767057448,-0.02239179186914319,-0.00038753345810385755,-0.023068242169982885,-0.0011250224839991524,9.859093975091186
SND2015120110344378,44.50904,-9.858813,398.27435,101.37035,-0.008229000786633443,-0.0008397869110995151,-0.00930669847954935,-0.0001757367104732309,-0.009698136570710494,-0.0005646760440723427,12.424478208041611
SND2015120110344401,44.512177,-9.763567,396.84836,100.45318,-0.12193630612228253,-0.005975966309832693,-0.13334826168155514,-0.0019332706072959544,-0.13422043080810683,-0.004566162727999437,4.645488294150087
SND2015120110344402,44.51144,-9.77447,397.03113,100.872505,-0.053475204423088826,-0.0032796443404485673,-0.05908389509221893,-0.0009286755414351212,-0.060104303683803394,-0.0024098848601603394,7.023999392439743
SND2015120110344403,44.5106,-9.785435,397.11807,100.987175,-0.06444723800522292,-0.0037568690219654728,-0.0710412570640704,-0.0010963790953842088,-0.0720948779954359,-0.0027850864700214887,6.485470908754285
SND2015120110344404,44.509663,-9.796424,397.30704,100.935776,-0.06024594455589989,-0.0035769683438985674,-0.06646593009125383,-0.0010325685779032632,-0.06751021368464685,-0.0026432581311716624,6.679991127279915
SND2015120110344405,44.508636,-9.807324,398.1116,101.13988,-0.06452310841440888,-0.0037600879300527987,-0.07112384715171119,-0.001097527125508061,-0.07217760052572528,-0.0027876282568287873,6.482075886460298
SND2015120110344406,44.50751,-9.818265,397.64603,101.28432,-0.02504179430295534,-0.0018879322803386164,-0.02793117901342552,-0.0004729124964692017,-0.02869223315132555,-0.0013382377679754397,9.213192187659462
SND2015120110344407,44.50629,-9.829213,397.94305,101.275085,-0.011795097481319048,-0.0010913968382172006,-0.01328009149374864,-0.0002420705210266424,-0.013774705523926985,-0.0007464943431710418,11.385620884013187
SND2015120110344408,44.50498,-9.840177,398.00558,101.182434,-0.008573204249484991,-0.0008652133714093098,-0.0096910286368311,-0.0001822604081177054,-0.010093309583453825,-0.000582904338491889,12.306236760259793
SND2015120110344431,44.508057,-9.744923,396.46368,100.90873,-0.0723319671083042,-0.004086144973883748,-0.07961809242843604,-0.0012149222379498807,-0.0806790367675853,-0.0030458122578943653,6.152421648966778
SND2015120110344432,44.507324,-9.755825,397.05338,100.723015,-0.6099688501479019,-0.01929086299486476,-0.6538024578742984,-0.008095022711386018,-0.6445897605741538,-0.015909127616631977,0.0
SND2015120110344433,44.50649,-9.766788,397.71323,100.77253,-0.12593165276085672,-0.006117872011809217,-0.13766219484438588,-0.0019895163037266495,-0.1385051221460732,-0.004681742592758344,4.552456432530935
SND2015120110344434,44.50555,-9.777776,396.59378,101.04901,-0.0533082614351545,-0.003272188251893221,-0.05890173817645594,-0.0009260962086998201,-0.05992141103792313,-0.0024040496806508986,7.033021843684068
SND2015120110344435,44.504524,-9.788675,397.32983,100.94097,-0.6099688501479019,-0.01929086299486476,-0.6538024578742984,-0.008095022711386018,-0.6445897605741538,-0.015909127616631977,0.0
SND2015120110344436,44.503403,-9.799616,398.73157,101.164154,-0.04254470974435351,-0.002776765680674954,-0.04714114444371408,-0.0007577556223465948,-0.04809656830513239,-0.0020183669522161546,7.683818803222665
SND2015120110344437,44.502182,-9.810563,396.5212,101.24435,-0.07091389561421702,-0.004027675119408702,-0.07807644381936356,-0.0011937121466854227,-0.07913699953736165,-0.0029994116342007605,6.209555072405815
SND2015120110344438,44.500874,-9.821526,397.85147,101.1794,-0.01628912730646805,-0.0013804937183272818,-0.018266265224238586,-0.0003225881597246985,-0.01886807020402338,-0.000958794847185234,10.45412227018347
SND2015120110344471,44.503883,-9.726256,397.04947,100.64506,-0.10804546211132217,-0.005472339385210235,-0.11833565385732574,-0.001736079474625812,-0.11929509933002092,-0.004157437378742491,4.994487311303238
SND2015120110344472,44.503155,-9.73716,396.6669,100.91363,-0.197601113781039,-0.00849222106165782,-0.21479802291956046,-0.0029701942455553753,-0.2148643975096502,-0.00663904207587644,3.2524798738617737
SND2015120110344473,44.502327,-9.748123,397.95264,101.153885,-0.09799850368114639,-0.005097046502754091,-0.10746248929203801,-0.0015917164590032627,-0.10846988169077934,-0.0038544418559348912,5.276117549135748
SND2015120110344474,44.5014,-9.759112,398.73837,100.62507,-0.6099688501479019,-0.01929086299486476,-0.6538024578742984,-0.008095022711386018,-0.6445897605741538,-0.015909127616631977,0.0
SND2015120110344475,44.500378,-9.770013,396.9142,100.93611,-0.08287342654498614,-0.004511520821925406,-0.09106684157609728,-0.0013712145644870213,-0.09211898017485745,-0.003384650654992171,5.759846234039525
SND2015120110344476,44.499264,-9.780954,396.88904,100.71575,-0.06417233532420538,-0.0037451972432013566,-0.07074199668351595,-0.00109221816400275,-0.07179512721193292,-0.0027758711273759688,6.497805722400343
SND2015120110344477,44.49805,-9.791903,397.9935,101.1013,-0.07816083828117266,-0.004323294265252527,-0.08595103908027726,-0.0013016330396492639,-0.08700957913088794,-0.003234447445859467,5.928783416663297
SND2015120110344478,44.496746,-9.802866,396.5977,101.0987,-0.03323126884295351,-0.0023197135338303347,-0.036935075566902606,-0.0006082548119064905,-0.037803611067020244,-0.001666509023227895,8.396737386829448
SND2015120110344501,44.49971,-9.70759,397.9032,100.96946,-0.11035625253359296,-0.0055572881188892306,-0.12083464386087206,-0.0017690683025048174,-0.12178119355706475,-0.004226212895493098,4.933423945021083
SND2015120110344502,44.49899,-9.718494,397.67355,101.100815,-0.07734848914176837,-0.004290539946056626,-0.08506880214358019,-0.0012895925269435528,-0.08612805195549986,-0.0032083527493548193,5.958930843683696
SND2015120110344503,44.49817,-9.729459,396.7511,100.933975,-0.09856768569442674,-0.0051185788714292755,-0.1080788362921491,-0.00159993720092458,-0.10908387941336768,-0.003871787889437016,5.259406505116085
SND2015120110344504,44.497246,-9.740448,397.6568,100.762886,-0.09071065135093083,-0.004818243467819352,-0.09956669414394259,-0.0014859787378164481,-0.10060002756419165,-0.0036302817884982185,5.4991061517683395
SND2015120110344505,44.496235,-9.751349,397.49823,100.886024,-0.16208177080921887,-0.007351567319353054,-0.17662320848234297,-0.002490219084785337,-0.17712872362858917,-0.005693557990463376,3.8242519067430485
SND2015120110344506,44.495125,-9.762292,397.5196,101.01392,-0.2549105773409299,-0.010221818830797624,-0.27621680869227233,-0.0037253210642723003,-0.27539846030486564,-0.008088283250913446,2.517636425681985
SND2015120110344507,44.493923,-9.773241,397.4551,100.85457,-0.09659865405226235,-0.005043944275999305,-0.1059464514302978,-0.0015714757975705358,-0.1069594266242211,-0.0038116842313937237,5.317633253019012
SND2015120110344508,44.492626,-9.784205,397.62967,100.965675,-0.09286442770035512,-0.004901252224579134,-0.10190093141661988,-0.0015173218775558846,-0.10292741457308768,-0.0036969353901853768,5.4313939667782485
SND2015120110344531,44.49554,-9.688921,395.07318,100.5328,-0.6099688501479019,-0.01929086299486476,-0.6538024578742984,-0.008095022711386018,-0.6445897605741538,-0.015909127616631977,0.0
SND2015120110344532,44.49483,-9.699822,396.8447,100.86429,-0.10643091460361069,-0.0054126923515788955,-0.1165892168637517,-0.0017129839986170581,-0.11755726944294334,-0.004109187900880459,5.037932290000961
SND2015120110344533,44.494022,-9.710785,397.825,101.07164,-0.27388744288036615,-0.010770301074671411,-0.29651430228501147,-0.003971024253221692,-0.2953628609642767,-0.00855134882828409,2.310440495021333
SND2015120110344534,44.49311,-9.721772,398.37357,100.9716,-0.06503141834952839,-0.0037816272063564455,-0.07167714584766201,-0.0011052147601517052,-0.07273175429943272,-0.0028046402280058748,6.459432662873373
SND2015120110344535,44.49211,-9.732671,397.66092,100.88124,-0.6099688501479019,-0.01929086299486476,-0.6538024578742984,-0.008095022711386018,-0.6445897605741538,-0.015909127616631977,0.0
SND2015120110344536,44.491013,-9.74361,398.40887,100.99835,-0.16033027262820332,-0.007293653753749831,-0.17473823605326935,-0.0024662679576820273,-0.17526285131911643,-0.0056457964639151925,3.855603724591524
SND2015120110344537,44.48982,-9.754558,396.6501,101.01705,-0.6099688501479019,-0.01929086299486476,-0.6538024578742984,-0.008095022711386018,-0.6445897605741538,-0.015909127616631977,0.0
SND2015120110344538,44.488533,-9.76552,398.6247,101.00642,-0.27092297063362375,-0.01068531867369004,-0.2933447152908548,-0.003932768997549671,-0.29224649351931425,-0.008479498347279879,2.3418431447785455
SND2015120110344571,44.491417,-9.670216,395.18073,100.432785,-0.1459267091383415,-0.0068106288458026285,-0.15922703063429974,-0.0022681735359567183,-0.15989858676291827,-0.005248424112669223,4.12722544025446
SND2015120110344572,44.490715,-9.681117,393.39722,100.04341,-0.20960798608831782,-0.008864810891664753,-0.22768235502386405,-0.003130205165715327,-0.22757994652186098,-0.006949736003964078,3.0822646715554516
SND2015120110344573,44.489914,-9.69208,396.5259,100.10647,-0.21335280314089797,-0.008979818692757201,-0.23169893519893958,-0.00317990125389963,-0.23154196816163286,-0.007045811948017942,3.031166910993051
SND2015120110344574,44.48901,-9.703068,398.1204,100.98406,-0.0963210331883418,-0.005033388134406542,-0.10564575547532229,-0.0015674577932788707,-0.10665980464410971,-0.003803187966967778,5.325938181033347
SND2015120110344575,44.488014,-9.713968,398.7355,101.15746,-0.0864757835918008,-0.004653442600665195,-0.09497496351590022,-0.0014241080080598446,-0.09601968117132753,-0.0034981742568860274,5.637065813125965
SND2015120110344576,44.486923,-9.724909,398.9757,101.13455,-0.06527489292532047,-0.00379192803425803,-0.07194215039836635,-0.0011088946940083762,-0.07299714863082268,-0.0028127781752647152,6.448649437237722
SND2015120110344577,44.485737,-9.735857,398.75095,101.165016,-0.11754916281286228,-0.005818678776253762,-0.1286092575784338,-0.0018712739708575475,-0.1295114654424092,-0.004438263533786832,4.751221466504688
SND2015120110344578,44.48446,-9.74682,396.24512,100.65526,-0.17831036354946372,-0.007880371990679936,-0.1940767851667181,-0.002710822939163147,-0.19439347527124062,-0.006130777100497111,3.5488983164310106
SND2015120110344601,44.487297,-9.651509,397.23245,100.987785,-0.14719125362562063,-0.006853538998818048,-0.16058955754865456,-0.002285648688189743,-0.16124896110935857,-0.005283652803605493,4.1023280174866565
SND2015120110344602,44.486603,-9.662412,396.73523,100.89647,-0.10316882148196402,-0.005291421408525568,-0.11305963604738861,-0.0016662021144244821,-0.11404404296016939,-0.004011196954479166,5.127758011079097
SND2015120110344603,44.485806,-9.673375,395.93564,99.87982,-0.14001576375968072,-0.006608689131496871,-0.15285610595777016,-0.0021862635823819932,-0.1535824660256818,-0.005082829686505073,4.246541848310035
SND2015120110344604,44.48491,-9.684363,396.7697,99.80706,-0.6099688501479019,-0.01929086299486476,-0.6538024578742984,-0.008095022711386018,-0.6445897605741538,-0.015909127616631977,0.0
SND2015120110344605,44.483925,-9.695265,397.33942,100.752945,-0.19795448923061398,-0.008503273207737784,-0.2151773595531637,-0.002974918590645976,-0.21523890401861775,-0.006648245616794205,3.2473241580645347
SND2015120110344606,44.482838,-9.706206,398.41373,101.1558,-0.07433482822291605,-0.004168198679670968,-0.08179485177641065,-0.00124480106731675,-0.08285568431471105,-0.0031110014415054272,6.073607162379565
SND2015120110344607,44.48166,-9.717155,397.2695,101.26484,-0.055887101021686314,-0.0033866714879107434,-0.061714813764175924,-0.000965842509188016,-0.06274504066907675,-0.0024937392921171543,6.896701423297117
SND2015120110344608,44.48039,-9.72812,398.28363,101.19169,-0.06011101853043998,-0.0035711352447412746,-0.066318927354253,-0.0010305112986736277,-0.06736284423058683,-0.0026386671389044295,6.686460835713055
SND2015120110344631,44.483173,-9.632797,397.96402,101.25752,-0.10738269984413591,-0.00544788417491239,-0.1176187913705907,-0.001726603563509305,-0.11858181052099546,-0.0041376509875163175,5.012242148300139
SND2015120110344632,44.48248,-9.643695,397.1477,101.17445,-0.17199599467107804,-0.007676243747334035,-0.18728824610638667,-0.0026252636298457746,-0.18768088815543624,-0.005961768749711483,3.652935597075391
SND2015120110344633,44.481686,-9.654653,397.3655,100.93132,-0.09774235703130177,-0.0050873452832708764,-0.10718510263208098,-0.0015880151924559265,-0.10819353736865157,-0.0038466283113360263,5.283669644315377
SND2015120110344634,44.480793,-9.665636,398.36588,100.97038,-0.10821698964345174,-0.005478661909688866,-0.1185211739641935,-0.0017385308594708136,-0.11947968540642921,-0.004162553788849803,4.989909974929908
SND2015120110344635,44.47981,-9.676532,397.83282,100.57656,-0.6099688501479019,-0.01929086299486476,-0.6538024578742984,-0.008095022711386018,-0.6445897605741538,-0.015909127616631977,0.0
SND2015120110344636,44.478725,-9.687468,397.66495,100.76232,-0.20006100496690907,-0.008569045514649265,-0.21743845857594718,-0.003003061741018664,-0.2174710343893579,-0.0067030327944149135,3.216779954573682
SND2015120110344637,44.477547,-9.698411,397.08875,100.95671,-0.19433728929737043,-0.008389886041980935,-0.21129401560987898,-0.0029265151684654215,-0.21140459762978608,-0.006553861007471067,3.3005393504588745
SND2015120110344638,44.47628,-9.709371,397.6104,101.06769,-0.07197124562409365,-0.004071301532623299,-0.07922597207923074,-0.0012095313200098075,-0.08028685475731553,-0.00303402864913462,6.166848014565294
SND2015120110344671,44.478992,-9.614015,397.92343,101.147415,-0.14026393517507477,-0.006617213641481889,-0.15312365609539588,-0.0021897101555277835,-0.15384778265554186,-0.005089813356283568,4.241431855968574
SND2015120110344672,44.478306,-9.624912,398.3508,101.25551,-0.1103008225714724,-0.005555256116748629,-0.1207747071617154,-0.001768277884280263,-0.12172157404991514,-0.004224566958348357,4.934873673779883
SND2015120110344673,44.47752,-9.635871,397.70636,101.22851,-0.1518611044530556,-0.007011142624443395,-0.16561999418117584,-0.0023500404195690846,-0.16623324772558024,-0.005413166061612469,4.012201809089139
SND2015120110344674,44.47663,-9.646855,397.46017,100.93851,-0.24817296298807598,-0.010024437123634804,-0.26900585113755787,-0.003637605914554033,-0.268301306113917,-0.007922031587353854,2.5949315372915938
SND2015120110344675,44.475655,-9.657752,398.50418,101.091995,-0.09317072978559655,-0.0049130146505848935,-0.10223284280977835,-0.0015217728191524815,-0.10325829514178507,-0.003706386252395695,5.421891959909219
SND2015120110344676,44.47458,-9.668689,398.42676,100.995384,-0.2289527627731435,-0.009453149718242647,-0.24842170722515527,-0.00338590709368525,-0.24802814462199654,-0.007442060103401214,2.8275371425018774
SND2015120110344677,44.47341,-9.679633,397.29373,100.964905,-0.2614972175612751,-0.01041340998046092,-0.2832638886929931,-0.0038108233919663965,-0.282331990998729,-0.008249857786724714,2.4440233903586472
SND2015120110344678,44.47215,-9.690594,397.05017,101.104515,-0.14135143564193065,-0.006654520244520184,-0.15429600572016167,-0.002204805297338257,-0.15501027444622845,-0.005120383522774677,4.219145694332879
SND2015120110344701,44.47481,-9.595232,398.41855,101.261444,-0.0257998636255557,-0.0019293650791202433,-0.028766020418932187,-0.00048562578943770705,-0.02953848717141015,-0.0013695421509622614,9.127136134199928
SND2015120110344702,44.474133,-9.606131,398.01718,101.28238,-0.1388990950915199,-0.00657028135329535,-0.1516521677643602,-0.0021707470583545007,-0.15238850328968753,-0.005051371559689268,4.2696473296469915
SND2015120110344703,44.473354,-9.61709,398.02612,101.244064,-0.09606003117564366,-0.005023456349116191,-0.10536304983293864,-0.001563679146431864,-0.1063780985900836,-0.0037951952844190997,5.333767821503453
SND2015120110344704,44.472473,-9.628075,398.20236,101.25377,-0.08189070241436269,-0.004472515237408845,-0.09000034078351776,-0.0013567415146929732,-0.09105412956412019,-0.0033534904119666142,5.794268077394088
SND2015120110344705,44.471504,-9.638971,398.33786,101.08462,-0.19698177372492542,-0.00847283764254172,-0.21413316183841896,-0.002961911914889002,-0.21420798136618244,-0.006622902652734282,3.261538269801198
SND2015120110344706,44.470436,-9.64991,398.96597,101.113655,-0.13120106927404213,-0.006303172175362852,-0.1433491913637796,-0.0020633981890502587,-0.14415090575165646,-0.004832929077200897,4.4341724310473944
SND2015120110344707,44.469276,-9.660855,398.9808,101.12558,-0.11191005239800872,-0.0056141363898478645,-0.12251462353016182,-0.0017912073639936167,-0.12345212655683872,-0.004272276267423963,4.893079054171278
SND2015120110344708,44.46802,-9.671817,398.4356,100.96116,-0.6099688501479019,-0.01929086299486476,-0.6538024578742984,-0.008095022711386018,-0.6445897605741538,-0.015909127616631977,0.0
SND2015120110344731,44.470634,-9.576447,398.23743,101.340195,-0.004946132447209247,-0.0005797482595670284,-0.005629503980264981,-0.00011173972203165206,-0.005904822497824208,-0.0003805284317165688,13.893397197541997
SND2015120110344732,44.469967,-9.587342,398.77972,101.25822,-0.009915617712321259,-0.0009618575661634211,-0.011188167628689228,-0.00020743822845021393,-0.011630809886855931,-0.0006524997632321164,11.886475852097265
SND2015120110344733,44.469196,-9.598299,398.08835,101.345116,-0.026575299619460792,-0.00197140577090922,-0.02961967099608301,-0.0004985877041736868,-0.030403476752658018,-0.0014013506130714645,9.041686083956593
SND2015120110344734,44.468323,-9.609281,398.33914,101.23352,-0.07503678688165842,-0.004196813793899645,-0.08255758390483103,-0.0012552517814738116,-0.08361819771495446,-0.0031337550337170853,6.0464861013420785
SND2015120110344735,44.46736,-9.620175,398.62347,101.13784,-0.20698134372932572,-0.008783809923661191,-0.22486456313962447,-0.0030952894843733043,-0.22479988708728554,-0.006882117554319059,3.1186527043306063
SND2015120110344736,44.4663,-9.63111,398.97772,101.252396,-0.0845663830888452,-0.004578422832127011,-0.09290375304462707,-0.001396103244862547,-0.09395266964985678,-0.003438137205441612,5.70149340594755
SND2015120110344737,44.46515,-9.642054,398.74112,101.23219,-0.6099688501479019,-0.01929086299486476,-0.6538024578742984,-0.008095022711386018,-0.6445897605741538,-0.015909127616631977,0.0
SND2015120110344738,44.4639,-9.653012,399.0548,101.26079,-0.09030549775223642,-0.00480256879841864,-0.09912751675835542,-0.001480073546304549,-0.1001620600752147,-0.003617703842614686,5.512023195350345
SND2015120110344771,44.466473,-9.557622,398.5347,101.19627,-0.0016226122575458872,-0.00025756617730617184,-0.0018726343674448516,-4.14607914093599e-05,-0.0019925842807737987,-0.00016035597371425866,17.109551119951288
SND2015120110344772,44.46581,-9.568518,398.61777,101.24625,-0.0028295749584927687,-0.0003860880150331071,-0.003243015216035103,-6.799248133129387e-05,-0.0034261460878844147,-0.0002467934869576473,15.504922812812197
SND2015120110344773,44.465046,-9.579475,398.48145,101.2754,-0.005497227130304856,-0.0006260873724420611,-0.006248505940491004,-0.00012274862714526828,-0.0065451968750396316,-0.00041300747437944367,13.588572874608436
SND2015120110344774,44.46418,-9.590458,398.72363,101.23476,-0.010074007523365338,-0.000973017554258756,-0.01136463961742342,-0.00021038310948692478,-0.011811855407820857,-0.0006605665878626684,11.84074685274824
SND2015120110344775,44.463226,-9.601354,398.55402,101.28849,-0.022121441784210875,-0.0017249893915513442,-0.024712036446577008,-0.0004235246418377593,-0.025425903193624328,-0.0012155697889147804,9.57099822964585
